=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.05 18:56:08 =~=~=~=~=~=~=~=~=~=~=~=
calibrate;
2478398;10266783
2478424;10267098
2478450;10267709
2478476;10268541
2478502;10268517
2478529;10269225
2478555;10269343
2478581;10269910
2478608;10270530
2478634;10270535
2478660;10270997
2478686;10270840
2478713;10271574
2478738;10272145
2478765;10272440
2478791;10272810
2478817;10272779
2478844;10273179
2478869;10273105
2478896;10273090
2478922;10273587
2478948;10273203
2478975;10272598
2479001;10272032
2479027;10272135
2479053;10272135
2479079;10272081
2479106;10271904
2479132;10271505
2479158;10271392
2479184;10271839
2479210;10271755
2479237;10271514
2479263;10271662
2479289;10271554
2479316;10272209
2479341;10272189
2479368;10272272
2479394;10271712
2479420;10272139
2479446;10272430
2479472;10272470
2479499;10272130
2479525;10272061
2479551;10272312
2479578;10271904
2479604;10272228
2479630;10271732
2479656;10271480
2479682;10271278
2479709;10271593
2479735;10270934
2479761;10270496
2479787;10270815
2479813;10271062
2479840;10271126
2479866;10270367
2479892;10270643
2479918;10271190
2479944;10270234
2479971;10269870
2479997;10269644
2480023;10269555
2480049;10269707
2480076;10270412
2480101;10269457
2480128;10269614
2480154;10269698
2480180;10269895
2480207;10270338
2480232;10271352
2480259;10272061
2480285;10272194
2480311;10272878
2480338;10273445
2480364;10274415
2480390;10274355
2480416;10275025
2480443;10275891
2480469;10275635
2480495;10275832
2480521;10275817
2480548;10275326
2480573;10275788
2480600;10275507
2480626;10275271
2480652;10275232
2480678;10275242
2480705;10274469
2480730;10273971
2480757;10274001
2480783;10273661
2480809;10273110
2480836;10273267
2480862;10272445
2480888;10271879
2480914;10271825
2480941;10272731
2480967;10271638
2480993;10271411
2481019;10271347
2481046;10270919
2481072;10270836
2481098;10270569
2481124;10269929
2481150;10269905
2481177;10269353
2481203;10269151
2481229;10269097
2481255;10269072
2481281;10269186
2481308;10268802
2481334;10269565
2481360;10268748
2481386;10269344
2481413;10269752
2481438;10269909
2481465;10270436
2481491;10270865
2481517;10270958
2481543;10270505
2481570;10270742
2481596;10271485
2481622;10271564
2481648;10271830
2481675;10272612
2481701;10272608
2481727;10272967
2481753;10272962
2481779;10273636
2481806;10273607
2481832;10273435
2481858;10273474
2481884;10274227
2481911;10273858
2481937;10274483
2481963;10274099
2481989;10274041
2482016;10274360
2482041;10274513
2482068;10274686
2482094;10275074
2482121;10274882
2482146;10274897
2482173;10275143
2482199;10275567
2482225;10275611
2482251;10275576
2482278;10275700
2482304;10275724
2482330;10276029
2482356;10275463
2482382;10276438
2482409;10275345
2482435;10275207
2482461;10275311
2482487;10275049
2482514;10274897
2482539;10275212
2482566;10274267
2482592;10273971
2482618;10273730
2482645;10273415
2482670;10273828
2482697;10273435
2482723;10272578
2482749;10272509
2482776;10272784
2482802;10271893
2482828;10271692
2482854;10270722
2482881;10270914
2482907;10270663
2482933;10269993
2482959;10269796
2482985;10269614
2483011;10269644
2483038;10269840
2483064;10270161
2483090;10269649
2483116;10269781
2483142;10270082
2483169;10269983
2483195;10270447
2483221;10270259
2483247;10271371
2483273;10270712
2483300;10270992
2483326;10270850
2483352;10271017
2483379;10271042
2483405;10271687
2483431;10271938
2483458;10272032
2483483;10272652
2483510;10272972
2483536;10273420
2483562;10273587
2483589;10274069
2483614;10273838
2483641;10273878
2483667;10273553
2483693;10274055
2483719;10273499
2483746;10273656
2483772;10273853
2483798;10274720
2483825;10274001
2483850;10273238
2483876;10273587
2483903;10273046
2483929;10273336
2483955;10273026
2483981;10272666
2484008;10272716
2484034;10273336
2484060;10272977
2484086;10273572
2484113;10274218
2484139;10273578
2484165;10274001
2484191;10273391
2484218;10274119
2484244;10274444
2484270;10274340
2484296;10274360
2484322;10274174
2484348;10274316
2484375;10274045
2484401;10274041
2484427;10273494
2484453;10273361
2484480;10273223
2484506;10272874
2484532;10272154
2484558;10272460
2484585;10271898
2484610;10271810
2484637;10271052
2484663;10271175
2484689;10271273
2484715;10271583
2484742;10271298
2484768;10271475
2484794;10271534
2484820;10271948
2484847;10272283
2484873;10272017
2484899;10271790
2484925;10272154
2484952;10271785
2484978;10272263
2485004;10271869
2485030;10271278
2485056;10271008
2485083;10271254
2485109;10271574
2485135;10271269
2485161;10270998
2485187;10271313
2485214;10271269
2485240;10271372
2485266;10271874
2485292;10270982
2485319;10271067
2485345;10270948
2485371;10271071
2485397;10271264
2485424;10271667
2485450;10272376
2485475;10272411
2485502;10272544
2485528;10273499
2485554;10273140
2485580;10273567
2485607;10273110
2485633;10273400
2485660;10273538
2485686;10273578
2485712;10273991
2485738;10273814
2485764;10272883
2485790;10272500
2485816;10272755
2485842;10272505
2485869;10272135
2485895;10272081
2485921;10271608
2485947;10271436
2485974;10271578
2486000;10270983
2486026;10270978
2486053;10270870
2486079;10270382
2486105;10270614
2486131;10270697
2486157;10270333
2486184;10270481
2486210;10269619
2486236;10269914
2486262;10269920
2486288;10270165
2486315;10270569
2486341;10270575
2486367;10270520
2486393;10270082
2486419;10270215
2486446;10270850
2486472;10271357
2486498;10271510
2486524;10271490
2486551;10271978
2486576;10272918
2486603;10273474
2486629;10273681
2486656;10274287
2486682;10274498
2486708;10275320
2486734;10275655
2486761;10275493
2486786;10276241
2486813;10276118
2486839;10276611
2486865;10276295
2486891;10276216
2486918;10276866
2486943;10276231
2486970;10276733
2486996;10276842
2487023;10276374
2487048;10276585
2487075;10276177
2487101;10276044
2487127;10275700
2487154;10275871
2487180;10275567
2487206;10275143
2487232;10275680
2487258;10275133
2487285;10275468
2487311;10275655
2487337;10275488
2487363;10275901
2487390;10275985
2487416;10275610
2487442;10276295
2487469;10276014
2487494;10275503
2487521;10275281
2487547;10275296
2487573;10275305
2487599;10275015
2487625;10274681
2487652;10274153
2487678;10273789
2487704;10273469
2487730;10273597
2487757;10272770
2487782;10273287
2487809;10272076
2487835;10272189
2487862;10272032
2487888;10271874
2487914;10271889
2487940;10271909
2487967;10271367
2487992;10271140
2488018;10270569
2488045;10270761
2488071;10270997
2488097;10271041
2488124;10270904
2488150;10270875
2488175;10270815
2488202;10271589
2488228;10271293
2488255;10271332
2488280;10271485
2488307;10271141
2488333;10271071
2488360;10271795
2488385;10271702
2488412;10271549
2488438;10271215
2488464;10271238
2488490;10272017
2488516;10272071
2488543;10271692
2488570;10271510
2488596;10271627
2488621;10271052
2488648;10271499
2488674;10271549
2488700;10271471
2488727;10271795
2488753;10270884
2488779;10271283
2488805;10270973
2488831;10271466
2488857;10270835
2488884;10271150
2488910;10271101
2488936;10271569
2488962;10271657
2488989;10271249
2489014;10271554
2489041;10272135
2489067;10271387
2489094;10272322
2489120;10271642
2489146;10272017
2489172;10272218
2489198;10272711
2489225;10272672
2489251;10272357
2489277;10272661
2489304;10272539
2489329;10272602
2489356;10272819
2489382;10273164
2489408;10273533
2489434;10273637
2489460;10273410
2489487;10273317
2489513;10273740
2489539;10273415
2489566;10273779
2489591;10273706
2489618;10274119
2489644;10274134
2489670;10274267
2489697;10274331
2489722;10274493
2489749;10274912
2489775;10275217
2489801;10274542
2489827;10274735
2489854;10275286
2489880;10274720
2489906;10276925
2489933;10274503
2489959;10275207
2489985;10276162
2490011;10275158
2490037;10274705
2490064;10274828
2490089;10275202
2490116;10275414
2490142;10275980
2490168;10275862
2490195;10276024
2490220;10276433
2490247;10276758
2490273;10277497
2490299;10277570
2490326;10277866
2490351;10278240
2490378;10278319
2490404;10278619
2490430;10278368
2490457;10277900
2490483;10277945
2490509;10278668
2490536;10278516
2490561;10277816
2490588;10278038
2490614;10277925
2490640;10277462
2490667;10277998
2490692;10277758
2490719;10277516
2490745;10277772
2490772;10277747
2490797;10278427
2490824;10278757
2490850;10278904
2490876;10278737
2490903;10278565
2490928;10279111
2490955;10279121
2490981;10279816
2491007;10280544
2491034;10279623
2491059;10280062
2491086;10280652
2491112;10280574
2491139;10280322
2491164;10280717
2491191;10281159
2491217;10281804
2491243;10282898
2491269;10283178
2491296;10284502
2491322;10285167
2491348;10285713
2491375;10286024
2491400;10287289
2491427;10287959
2491453;10288087
2491479;10288825
2491505;10290140
2491532;10290194
2491558;10290494
2491584;10290677
2491610;10291833
2491636;10291174
2491663;10290661
2491688;10290410
2491715;10290686
2491741;10290253
2491768;10290007
2491794;10290543
2491820;10289490
2491846;10288904
2491873;10288697
2491898;10288534
2491925;10288003
2491951;10287777
2491977;10287387
2492003;10286812
2492030;10286772
2492056;10287151
2492082;10287545
2492108;10286836
2492134;10286186
2492161;10286310
2492187;10285531
2492213;10285925
2492239;10286378
2492265;10285861
2492291;10286092
2492318;10286969
2492344;10285777
2492371;10285866
2492397;10285719
2492422;10285876
2492449;10286230
2492476;10285561
2492501;10285802
2492527;10285743
2492554;10285044
2492580;10284906
2492606;10284753
2492632;10284773
2492658;10284812
2492684;10283852
2492711;10282740
2492737;10282853
2492764;10282725
2492790;10282578
2492816;10281986
2492842;10281583
2492868;10281460
2492894;10281479
2492921;10281238
2492947;10281061
2492973;10281460
2493000;10281539
2493026;10281470
2493052;10281110
2493078;10281509
2493105;10281120
2493131;10281056
2493157;10281017
2493183;10349161
2493209;10280352
2493236;10280726
2493262;10281159
2493288;10280889
2493314;10281268
2493340;10283060
2493366;10285758
2493393;10289441
2493419;10292542
2493445;10295151
2493471;10297973
2493498;10300799
2493524;10302743
2493550;10305693
2493576;10308420
2493603;10311497
2493628;10313171
2493655;10316293
2493681;10318986
2493707;10321472
2493733;10324007
2493760;10325539
2493786;10327134
2493812;10329231
2493838;10331904
2493865;10333889
2493891;10336060
2493917;10337941
2493943;10340018
2493969;10341849
2493996;10343420
2494022;10345025
2494048;10346773
2494074;10348836
2494100;10350569
2494127;10352302
2494153;10353981
2494179;10355704
2494205;10357393
2494232;10359214
2494258;10361208
2494284;10362430
2494310;10364271
2494336;10365526
2494363;10367091
2494389;10368199
2494415;10369115
2494441;10369770
2494468;10371114
2494494;10372074
2494520;10373576
2494546;10374822
2494572;10376028
2494598;10377170
2494625;10378224
2494651;10379163
2494678;10380370
2494703;10381527
2494730;10382778
2494756;10383589
2494782;10383939
2494808;10384722
2494835;10385736
2494861;10385943
2494887;10387302
2494913;10387637
2494940;10388405
2494965;10389089
2494992;10389798
2495018;10390275
2495044;10391359
2495071;10392117
2495097;10392885
2495123;10393023
2495149;10394047
2495175;10394801
2495202;10395121
2495227;10396301
2495254;10396745
2495280;10397212
2495306;10397671
2495333;10397739
2495359;10398301
2495385;10398720
2495411;10399561
2495438;10399724
2495464;10400068
2495490;10400645
2495516;10400689
2495542;10401722
2495569;10401802
2495594;10402466
2495621;10402495
2495647;10402274
2495674;10403553
2495699;10403244
2495726;10403524
2495752;10404126
2495778;10404430
2495805;10405047
2495831;10405026
2495857;10405390
2495883;10405829
2495910;10406104
2495936;10406296
2495961;10406779
2495988;10407049
2496014;10407335
2496041;10408201
2496067;10408394
2496093;10408492
2496119;10408261
2496146;10408615
2496171;10409236
2496197;10408989
2496224;10409063
2496250;10409289
2496276;10410300
2496303;10409550
2496329;10410058
2496355;10410260
2496381;10410210
2496408;10410235
2496434;10410565
2496459;10410884
2496486;10410914
2496513;10411343
2496539;10411382
2496565;10411495
2496591;10411810
2496617;10411830
2496643;10412096
2496670;10412628
2496695;10412274
2496722;10412396
2496748;10412845
2496775;10412766
2496800;10412933
2496826;10413100
2496853;10412844
2496880;10413075
2496906;10413303
2496932;10413794
2496958;10414016
2496984;10413760
2497011;10413564
2497036;10413715
2497063;10413903
2497089;10414124
2497115;10414720
2497141;10414749
2497167;10414736
2497194;10414429
2497221;10414784
2497246;10414932
2497273;10415296
2497299;10414646
2497325;10415183
2497351;10415429
2497377;10415537
2497404;10414927
2497430;10414961
2497456;10415110
2497483;10415182
2497508;10415316
2497535;10415291
2497561;10415489
2497587;10415872
2497614;10415439
2497640;10415592
2497666;10415896
2497692;10416069
2497719;10416448
2497744;10416517
2497771;10416508
2497797;10416418
2497823;10416616
2497849;10416965
2497876;10416897
2497902;10416797
2497928;10416857
2497954;10417186
2497981;10417158
2498007;10417542
2498033;10417551
2498059;10417808
2498085;10417442
2498111;10417777
2498138;10418325
2498164;10417713
2498190;10418250
2498216;10418260
2498243;10418054
2498269;10417900
2498295;10418777
2498321;10418476
2498347;10418019
2498374;10418762
2498400;10418432
2498426;10418689
2498452;10418541
2498479;10418724
2498505;10419348
2498531;10418954
2498557;10419693
2498583;10419264
2498609;10419599
2498636;10419334
2498662;10419274
2498688;10419387
2498714;10419303
2498740;10419324
2498767;10418870
2498793;10419554
2498820;10418857
2498846;10418954
2498871;10419269
2498898;10419525
2498924;10419771
2498950;10419850
2498976;10420225
2499003;10419856
2499029;10420106
2499055;10420067
2499082;10419894
2499107;10420150
2499134;10420426
2499160;10420766
2499186;10420672
2499212;10420534
2499239;10420608
2499265;10420383
2499291;10420777
2499318;10420756
2499343;10421096
2499370;10420746
2499396;10421008
2499422;10421091
2499448;10421032
2499475;10420732
2499501;10420977
2499527;10420476
2499553;10420854
2499579;10420973
2499605;10421105
2499632;10421116
2499658;10421627
2499684;10421795
2499710;10421515
2499737;10421027
2499763;10421741
2499790;10421677
2499815;10421421
2499842;10421913
2499868;10421933
2499894;10422499
2499921;10422297
2499946;10422263
2499973;10421991
2499999;10421500
2500025;10421720
2500052;10421716
2500077;10422115
2500104;10422061
2500130;10422346
2500156;10422238
2500182;10422616
2500209;10422672
2500235;10422445
2500261;10422612
2500287;10423405
2500313;10422657
2500339;10423296
2500365;10422962
2500392;10423051
2500418;10423247
2500445;10423375
2500471;10423434
2500497;10423613
2500523;10423352
2500549;10424316
2500576;10422972
2500602;10423030
2500628;10423730
2500654;10423932
2500680;10424168
2500707;10424852
2500733;10424719
2500759;10424941
2500786;10424907
2500812;10424665
2500837;10424586
2500864;10424759
2500890;10424808
2500917;10425221
2500943;10424917
2500969;10425069
2500995;10425256
2501022;10426077
2501048;10425178
2501073;10425355
2501100;10425159
2501126;10425417
2501152;10425661
2501178;10425247
2501204;10425447
2501231;10425301
2501257;10425320
2501283;10425379
2501310;10425020
2501336;10425610
2501362;10426202
2501388;10425842
2501415;10426049
2501441;10426112
2501467;10426137
2501493;10426512
2501520;10426456
2501546;10426413
2501572;10426537
2501598;10426847
2501624;10426753
2501650;10427111
2501677;10427014
2501703;10426940
2501729;10427043
2501755;10426925
2501782;10427507
2501808;10427086
2501834;10427014
2501860;10427068
2501886;10427141
2501913;10427216
2501938;10427073
2501965;10427073
2501991;10427485
2502018;10427408
2502044;10427101
2502070;10427191
2502096;10426783
2502122;10426727
2502148;10426970
2502175;10427028
2502201;10426985
2502227;10427673
2502254;10428417
2502280;10427791
2502306;10427359
2502332;10427472
2502359;10427909
2502384;10427663
2502411;10427915
2502437;10427726
2502463;10427364
2502489;10427477
2502516;10427625
2502542;10427618
2502568;10427388
2502595;10427344
2502620;10427600
2502647;10427605
2502673;10427186
2502699;10427206
2502725;10427437
2502752;10427408
2502777;10427530
2502804;10427374
2502831;10427091
2502857;10427511
2502882;10427994
2502909;10428087
2502935;10427844
2502962;10427876
2502987;10427979
2503014;10428265
2503040;10427771
2503066;10428299
2503092;10428516
2503118;10428688
2503145;10429026
2503171;10429077
2503197;10428850
2503223;10428697
2503250;10429076
2503276;10429171
2503302;10429545
2503329;10429392
2503354;10429357
2503381;10429210
2503407;10429239
2503433;10429904
2503460;10429683
2503486;10429387
2503512;10429445
2503538;10429461
2503564;10429623
2503590;10430060
2503616;10429806
2503643;10430052
2503669;10429889
2503695;10430210
2503722;10430110
2503748;10430456
2503774;10430213
2503800;10430637
2503826;10430436
2503852;10431134
2503879;10430346
2503905;10430544
2503931;10430436
2503957;10430469
2503984;10430529
2504010;10430441
2504036;10430848
2504062;10430780
2504089;10430618
2504115;10430765
2504141;10430961
2504167;10431204
2504193;10431508
2504220;10431367
2504246;10431074
2504272;10431510
2504298;10431568
2504325;10431312
2504350;10431626
2504377;10431355
2504403;10431460
2504429;10431917
2504455;10432163
2504481;10432050
2504508;10431957
2504534;10431892
2504560;10431302
2504587;10431839
2504612;10431292
2504639;10431651
2504665;10432183
2504691;10432286
2504717;10432027
2504744;10432120
2504770;10432143
2504797;10432168
2504822;10432371
2504848;10432030
2504875;10433154
2504901;10432813
2504928;10432454
2504953;10432296
2504980;10432256
2505006;10432409
2505032;10432489
2505059;10432494
2505085;10432281
2505110;10432635
2505137;10432888
2505164;10433257
2505190;10432981
2505215;10433001
2505242;10432642
2505268;10432798
2505294;10433014
2505321;10433237
2505347;10433335
2505373;10433177
2505399;10433548
2505425;10433473
2505452;10433980
2505478;10434093
2505504;10434015
2505531;10434218
2505556;10434575
2505583;10434585
2505609;10435225
2505635;10434981
2505661;10435119
2505688;10435418
2505714;10435252
2505740;10435151
2505766;10435109
2505792;10435353
2505818;10435556
2505845;10435462
2505871;10435649
2505897;10435782
2505923;10435722
2505950;10435393
2505976;10435998
2506002;10435458
2506028;10435604
2506055;10435634
2506081;10435699
2506107;10436279
2506133;10436058
2506160;10435954
2506185;10436018
2506212;10436216
2506238;10436329
2506264;10436221
2506290;10436732
2506317;10436266
2506343;10436442
2506369;10436658
2506396;10436236
2506421;10436515
2506448;10436742
2506474;10437004
2506500;10436491
2506527;10436462
2506552;10436368
2506579;10436496
2506605;10436605
2506632;10436653
2506657;10436747
2506684;10437117
2506710;10436909
2506736;10437436
2506763;10437254
2506788;10437584
2506814;10437692
2506841;10437712
2506867;10438076
2506894;10437736
2506920;10437659
2506946;10437919
2506972;10437825
2506999;10438047
2507024;10437697
2507051;10437717
2507077;10438111
2507103;10438421
2507130;10438106
2507156;10438396
2507182;10438106
2507208;10437909
2507234;10438288
2507261;10439037
2507287;10438716
2507313;10438544
2507339;10439233
2507366;10439484
2507391;10440809
2507418;10439435
2507444;10439534
2507470;10439598
2507497;10439943
2507523;10439579
2507549;10439666
2507575;10439564
2507601;10439475
2507627;10439789
2507654;10440169
2507680;10440169
2507706;10440138
2507733;10440001
2507758;10440518
2507785;10440528
2507811;10441026
2507837;10440755
2507863;10440622
2507889;10440474
2507916;10440829
2507942;10441420
2507968;10441809
2507994;10441464
2508021;10441035
2508047;10440414
2508074;10441075
2508099;10440557
2508126;10440854
2508152;10441305
2508178;10441567
2508204;10441331
2508230;10441641
2508257;10441571
2508283;10441223
2508309;10441616
2508335;10441656
2508362;10441528
2508388;10441607
2508414;10441493
2508441;10441503
2508466;10441306
2508492;10441759
2508519;10442439
2508545;10441961
2508571;10441970
2508598;10441863
2508623;10442631
2508650;10442335
2508676;10442196
2508702;10442995
2508729;10442744
2508755;10442971
2508781;10442798
2508807;10442956
2508833;10442906
2508859;10443709
2508886;10443296
2508912;10443010
2508938;10443468
2508965;10443576
2508991;10443812
2509017;10443527
2509043;10443413
2509069;10443187
2509096;10443355
2509122;10443360
2509148;10443511
2509174;10443744
2509201;10443601
2509226;10443777
2509253;10443931
2509279;10444064
2509305;10444748
2509331;10444261
2509358;10444054
2509384;10444940
2509410;10444886
2509437;10444884
2509463;10445093
2509489;10445398
2509515;10445353
2509541;10444969
2509567;10445044
2509594;10445639
2509620;10445245
2509646;10445496
2509672;10445777
2509698;10445674
2509725;10446137
2509751;10446161
2509777;10446354
2509804;10446420
2509829;10446354
2509856;10445594
2509882;10445536
2509908;10445968
2509935;10446096
2509960;10446299
2509987;10446658
2510013;10446874
2510039;10446811
2510066;10446698
2510091;10446977
2510118;10446964
2510144;10446894
2510171;10446854
2510196;10447506
2510223;10447127
2510249;10447313
2510276;10447426
2510301;10447772
2510328;10447336
2510354;10447363
2510380;10447411
2510406;10447677
2510432;10448252
2510459;10447830
2510485;10447998
2510511;10447790
2510538;10448267
2510564;10448362
2510590;10448425
2510616;10448307
2510642;10448967
2510669;10448834
2510695;10448631
2510721;10448475
2510747;10448907
2510773;10449090
2510799;10449017
2510826;10449577
2510852;10449587
2510878;10449562
2510904;10449504
2510931;10450019
2510957;10449155
2510983;10449665
2511009;10449622
2511035;10449710
2511062;10449454
2511088;10449434
2511114;10449469
2511140;10449848
2511166;10450114
2511193;10449991
2511219;10450277
2511245;10450139
2511272;10450606
2511298;10450473
2511324;10450330
2511350;10450626
2511376;10450769
2511403;10450719
2511429;10450676
2511455;10450320
2511481;10449971
2511507;10450375
2511534;10450262
2511559;10450488
2511586;10451123
2511612;10451048
2511638;10451306
2511665;10450709
2511691;10450789
2511717;10451118
2511743;10451296
2511770;10451148
2511796;10451625
2511822;10451625
2511848;10451999
2511875;10451833
2511900;10451457
2511927;10451359
2511953;10451906
2511979;10451941
2512005;10452230
2512032;10452001
2512058;10452438
2512084;10452187
2512110;10452124
2512137;10452112
2512162;10452717
2512189;10452930
2512215;10453063
2512241;10452772
2512268;10453103
2512294;10453181
2512320;10452890
2512346;10453535
2512373;10453329
2512399;10453216
2512425;10453231
2512451;10453171
2512478;10453196
2512503;10453229
2512530;10453467
2512556;10454486
2512582;10454027
2512608;10454496
2512635;10454372
2512661;10454280
2512687;10454387
2512713;10454290
2512740;10454097
2512766;10454624
2512792;10455126
2512818;10454894
2512844;10455239
2512870;10455176
2512897;10455126
2512923;10455520
2512950;10455811
2512975;10455352
2513002;10456051
2513028;10455618
2513054;10455470
2513080;10456115
2513107;10456120
2513133;10455884
2513159;10456298
2513185;10456416
2513211;10456742
2513237;10456647
2513264;10456657
2513290;10456667
2513317;10457016
2513342;10457026
2513369;10457317
2513394;10457469
2513421;10457362
2513448;10457878
2513473;10457809
2513499;10457292
2513526;10457898
2513552;10457912
2513578;10457981
2513604;10458243
2513631;10458922
2513657;10458233
2513683;10458316
2513709;10458700
2513736;10458750
2513762;10458769
2513788;10458769
2513814;10458514
2513841;10459231
2513867;10458691
2513893;10459006
2513919;10459103
2513945;10458809
2513972;10458725
2513998;10458858
2514024;10459098
2514050;10459292
2514076;10459459
2514103;10459311
2514128;10459542
2514155;10459114
2514181;10458837
2514208;10458903
2514234;10460039
2514260;10460069
2514286;10459956
2514312;10459789
2514339;10459991
2514365;10460331
2514391;10460464
2514417;10460138
2514443;10460305
2514470;10460370
2514496;10460104
2514522;10460276
2514548;10460276
2514574;10460399
2514601;10460104
2514627;10461296
2514653;10460862
2514679;10460985
2514706;10460895
2514732;10460931
2514758;10461098
2514785;10461329
2514810;10460975
2514836;10461281
2514863;10461640
2514889;10461675
2514916;10461663
2514941;10461975
2514967;10461841
2514994;10462092
2515020;10462438
2515046;10462418
2515072;10462152
2515099;10462649
2515125;10462092
2515152;10462418
2515178;10462330
2515204;10462649
2515230;10462052
2515256;10462113
2515283;10462323
2515308;10462408
2515335;10462767
2515361;10462536
2515387;10462704
2515413;10463053
2515440;10463033
2515466;10462792
2515492;10463186
2515518;10463276
2515544;10463432
2515571;10463751
2515597;10464022
2515623;10463831
2515650;10463924
2515675;10464009
2515702;10464268
2515728;10464072
2515755;10464486
2515781;10464489
2515806;10464333
2515833;10464697
2515859;10464559
2515885;10464762
2515912;10464928
2515938;10465194
2515964;10464978
2515990;10465425
2516016;10465229
2516043;10465332
2516068;10466082
2516095;10465488
2516122;10465608
2516148;10465708
2516173;10466010
2516200;10466052
2516226;10465942
2516252;10465987
2516278;10466544
2516305;10466125
2516331;10466233
2516357;10466218
2516383;10466271
2516410;10466815
2516435;10466587
2516462;10466607
2516489;10466677
2516514;10467109
2516541;10467410
2516567;10467084
2516593;10467706
2516620;10467006
2516645;10467099
2516671;10466898
2516698;10466793
2516724;10466988
2516750;10467162
2516777;10467322
2516803;10467355
2516829;10467483
2516855;10467706
2516882;10467990
2516907;10468010
2516934;10468198
2516960;10468482
2516987;10468346
2517012;10468690
2517039;10468359
2517065;10469305
2517091;10467937
2517117;10468547
2517144;10469189
2517169;10468926
2517196;10468863
2517222;10468537
2517249;10468306
2517274;10468524
2517301;10468660
2517327;10469451
2517353;10468803
2517380;10468926
2517406;10469335
2517432;10469315
2517458;10469453
2517485;10469792
2517510;10469403
2517537;10469508
2517563;10469478
2517589;10469335
2517616;10469438
2517642;10469581
2517668;10469995
2517694;10470342
2517721;10470148
2517747;10470003
2517773;10470256
2517799;10470344
2517825;10470738
2517851;10470693
2517878;10470979
2517904;10471348
2517930;10470851
2517956;10470610
2517983;10470748
2518008;10470936
2518035;10470254
2518061;10470861
2518087;10471039
2518114;10470914
2518140;10471044
2518166;10471378
2518192;10471529
2518219;10470793
2518244;10471027
2518271;10471368
2518297;10471569
2518323;10472018
2518349;10471920
2518376;10472289
2518402;10472492
2518428;10472267
2518454;10472397
2518480;10472505
2518507;10472756
2518533;10472648
2518559;10473125
2518585;10473396
2518612;10473160
2518638;10473004
2518664;10472763
2518690;10473040
2518717;10472949
2518743;10473135
2518769;10473391
2518795;10473900
2518821;10473559
2518848;10473323
2518874;10473991
2518900;10474234
2518926;10474262
2518952;10475090
2518979;10474322
2519005;10474473
2519031;10474633
2519057;10475025
2519083;10474759
2519110;10475288
2519136;10474651
2519162;10474606
2519188;10474490
2519215;10474598
2519240;10474809
2519267;10474794
2519293;10474932
2519320;10474824
2519346;10474922
2519371;10475336
2519398;10474922
2519424;10475542
2519451;10475341
2519476;10475268
2519503;10475922
2519529;10475424
2519555;10475547
2519581;10475188
2519608;10475484
2519634;10475459
2519660;10475351
2519686;10475424
2519713;10475923
2519739;10475464
2519765;10475371
2519791;10475577
2519818;10476144
2519843;10476236
2519869;10476222
2519896;10476194
2519922;10476552
2519949;10476730
2519974;10477188
2520001;10477188
2520027;10477591
2520054;10477085
2520080;10477085
2520106;10477656
2520132;10477582
2520159;10477428
2520184;10477749
2520211;10477405
2520237;10477857
2520263;10477114
2520289;10477484
2520315;10478547
2520342;10477872
2520368;10478030
2520394;10478236
2520420;10478173
2520447;10477701
2520473;10477822
2520499;10478256
2520525;10478231
2520551;10478248
2520578;10478399
2520604;10478050
2520630;10478128
2520657;10478464
2520682;10478512
2520709;10478374
2520735;10478344
2520761;10478916
2520788;10478153
2520813;10478419
2520840;10478346
2520866;10478931
2520893;10478690
2520918;10478602
2520945;10478856
2520971;10479122
2520997;10479185
2521023;10479089
2521049;10479591
2521076;10479960
2521102;10479207
2521128;10479940
2521155;10479684
2521180;10479606
2521207;10479865
2521233;10479822
2521260;10479985
2521285;10480274
2521312;10480477
2521338;10480708
2521365;10481024
2521390;10480909
2521417;10480768
2521443;10480736
2521469;10481516
2521495;10480914
2521522;10480841
2521548;10481280
2521574;10480482
2521600;10481225
2521626;10480643
2521652;10480713
2521679;10480796
2521705;10480447
2521731;10480821
2521758;10480555
2521784;10480788
2521809;10481278
2521836;10481057
2521862;10481235
2521889;10481574
2521915;10481536
2521941;10481860
2521968;10481815
2521993;10481717
2522019;10481797
2522046;10481767
2522072;10481792
2522098;10481652
2522124;10482156
2522151;10481948
2522177;10482041
2522203;10482206
2522230;10482708
2522255;10482277
2522282;10482974
2522308;10482651
2522334;10482869
2522360;10483150
2522387;10482874
2522413;10482490
2522439;10482560
2522465;10482696
2522492;10482859
2522517;10482751
2522544;10482947
2522570;10483047
2522596;10483476
2522623;10483474
2522649;10483391
2522675;10483446
2522702;10483652
2522727;10483717
2522754;10483238
2522780;10483125
2522806;10483431
2522832;10483489
2522858;10483391
2522885;10483760
2522911;10483800
2522937;10483863
2522964;10484056
2522990;10483946
2523016;10484277
2523042;10484460
2523068;10484656
2523095;10484450
2523121;10484829
2523146;10484714
2523173;10484696
End Calibration
I received: 
