=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.05 18:38:25 =~=~=~=~=~=~=~=~=~=~=~=
calibrate;
1414486;10283389
1414512;10283183
1414539;10282966
1414565;10282460
1414591;10281785
1414617;10281854
1414643;10282090
1414669;10281721
1414696;10280042
1414722;10280067
1414748;10278585
1414775;10277600
1414800;10276965
1414827;10276108
1414853;10276084
1414879;10275477
1414906;10274863
1414932;10274951
1414958;10274385
1414984;10274523
1415010;10274154
1415036;10274188
1415063;10274125
1415089;10274468
1415115;10274316
1415141;10274021
1415168;10273922
1415194;10273799
1415220;10274030
1415246;10273646
1415273;10273715
1415299;10273484
1415325;10273548
1415351;10272991
1415377;10273582
1415404;10272450
1415429;10271845
1415456;10272287
1415482;10271205
1415509;10271194
1415535;10271141
1415561;10271352
1415587;10271136
1415613;10270594
1415640;10269929
1415665;10270599
1415692;10270072
1415718;10270235
1415745;10270190
1415771;10269501
1415797;10269068
1415823;10269737
1415849;10269452
1415876;10269521
1415901;10268704
1415928;10268432
1415954;10268635
1415981;10267925
1416006;10267694
1416033;10267556
1416059;10267295
1416086;10267310
1416111;10266759
1416138;10266173
1416163;10266113
1416190;10266055
1416217;10265725
1416242;10266645
1416269;10266138
1416295;10266055
1416321;10266459
1416347;10266547
1416373;10266379
1416400;10266779
1416426;10267059
1416452;10266399
1416479;10268161
1416504;10267000
1416531;10266980
1416557;10266981
1416584;10266852
1416609;10267211
1416636;10266779
1416662;10266468
1416688;10266045
1416714;10266045
1416741;10266070
1416766;10265808
1416793;10265750
1416820;10266035
1416845;10265946
1416872;10265941
1416898;10266257
1416924;10265513
1416951;10267777
1416976;10265986
1417003;10264932
1417029;10264937
1417055;10265016
1417081;10265095
1417108;10265188
1417133;10265095
1417160;10265434
1417186;10264996
1417212;10265390
1417239;10266301
1417265;10267005
1417291;10267211
1417317;10267285
1417343;10267782
1417370;10267374
1417395;10267221
1417422;10266990
1417449;10267537
1417474;10267665
1417501;10268014
1417527;10267665
1417553;10267679
1417579;10267226
1417606;10267344
1417632;10267576
1417658;10268019
1417684;10267418
1417711;10267389
1417736;10268226
1417763;10268122
1417789;10268935
1417815;10269206
1417842;10269476
1417867;10270781
1417894;10270909
1417920;10270751
1417946;10271411
1417973;10271643
1417999;10271953
1418025;10272169
1418051;10272426
1418078;10272657
1418103;10273085
1418130;10273262
1418156;10273657
1418182;10274183
1418209;10274104
1418235;10274665
1418261;10275399
1418287;10277929
1418313;10275458
1418339;10275044
1418366;10275148
1418392;10275128
1418418;10275586
1418444;10275192
1418471;10274311
1418497;10273696
1418523;10273602
1418550;10273824
1418575;10277063
1418602;10273464
1418628;10274562
1418654;10273873
1418680;10274518
1418707;10274631
1418733;10274976
1418759;10274395
1418785;10274602
1418811;10274956
1418838;10274725
1418864;10274892
1418890;10274528
1418917;10275207
1418942;10273676
1418969;10273932
1418995;10273883
1419021;10274094
1419048;10274621
1419073;10274513
1419100;10274400
1419126;10274030
1419152;10274523
1419179;10274390
1419204;10274400
1419231;10274370
1419257;10274183
1419283;10274050
1419310;10274503
1419335;10275168
1419362;10274843
1419389;10275217
1419414;10275291
1419441;10275645
1419467;10276300
1419493;10275832
1419519;10276118
1419545;10277118
1419572;10276846
1419598;10277162
1419624;10277738
1419650;10278427
1419677;10278762
1419702;10279240
1419729;10280219
1419755;10280214
1419781;10281381
1419808;10281120
1419834;10280878
1419860;10281716
1419886;10282262
1419912;10282759
1419939;10282090
1419965;10283054
1419991;10283158
1420017;10283848
1420044;10283528
1420070;10284162
1420096;10284261
1420122;10284635
1420148;10284296
1420175;10283995
1420201;10284468
1420227;10284389
1420253;10284719
1420280;10284680
1420306;10283906
1420332;10283286
1420358;10283321
1420385;10282902
1420410;10282730
1420437;10282390
1420463;10281361
1420489;10281273
1420516;10280342
1420541;10279613
1420568;10278914
1420595;10279510
1420620;10279323
1420647;10279367
1420672;10279220
1420699;10279574
1420725;10278929
1420751;10278653
1420778;10278068
1420804;10277654
1420830;10277507
1420856;10276876
1420883;10276472
1420908;10277127
1420935;10276398
1420961;10275759
1420987;10276113
1421013;10275710
1421040;10275542
1421066;10276576
1421092;10276217
1421119;10276187
1421144;10276197
1421171;10276925
1421197;10276975
1421223;10277428
1421249;10277969
1421276;10277600
1421302;10277925
1421328;10279067
1421355;10278422
1421380;10279111
1421407;10278894
1421433;10279653
1421459;10279466
1421486;10279490
1421511;10279948
1421538;10279604
1421564;10279427
1421590;10279953
1421617;10280642
1421643;10280677
1421669;10281213
1421695;10281180
1421722;10281440
1421748;10281937
1421774;10282070
1421800;10282169
1421826;10282577
1421853;10282720
1421878;10282454
1421905;10282804
1421931;10282444
1421957;10282661
1421984;10282232
1422010;10281696
1422036;10281607
1422062;10281480
1422088;10280859
1422115;10280603
1422141;10279993
1422167;10280328
1422193;10279993
1422219;10279667
1422246;10279944
1422272;10280426
1422298;10280426
1422324;10280721
1422351;10281169
1422377;10281066
1422403;10281873
1422429;10281613
1422455;10282814
1422481;10283262
1422508;10283168
1422534;10282730
1422560;10283025
1422587;10283331
1422612;10283715
1422639;10283552
1422665;10284001
1422691;10284704
1422717;10284813
1422744;10284192
1422770;10284502
1422796;10284714
1422823;10284862
1422849;10284852
1422874;10284812
1422901;10284192
1422928;10285009
1422954;10284335
1422980;10284315
1423006;10284414
1423032;10284059
1423058;10283611
1423085;10283705
1423111;10283173
1423137;10283094
1423163;10282784
1423189;10282961
1423216;10282031
1423242;10282006
1423268;10281366
1423294;10282075
1423320;10281366
1423347;10281711
1423373;10281883
1423399;10282444
1423425;10282868
1423452;10283143
1423478;10282927
1423504;10283976
1423531;10284492
1423556;10285245
1423583;10285079
1423609;10285477
1423635;10285418
1423661;10285477
1423687;10285980
1423714;10286590
1423740;10287668
1423766;10286875
1423793;10287083
1423818;10286831
1423845;10286984
1423871;10286964
1423897;10286959
1423924;10287378
1423950;10287766
1423976;10287742
1424002;10287781
1424029;10287909
1424054;10288968
1424081;10288776
1424107;10288653
1424133;10289263
1424160;10289982
1424185;10290445
1424212;10290805
1424238;10291282
1424264;10290927
1424291;10291902
1424316;10293207
1424343;10292754
1424369;10293419
1424395;10292675
1424421;10293020
1424448;10293015
1424474;10292591
1424500;10291819
1424527;10291597
1424552;10291110
1424579;10290553
1424605;10290519
1424631;10289071
1424657;10289155
1424684;10288037
1424710;10288008
1424736;10287781
1424762;10286989
1424789;10287486
1424814;10287018
1424841;10286546
1424867;10286054
1424893;10285841
1424920;10286161
1424946;10285738
1424972;10284793
1424998;10284483
1425025;10283616
1425050;10283114
1425077;10282149
1425103;10281721
1425129;10281652
1425156;10281455
1425181;10281297
1425208;10281987
1425234;10281760
1425260;10282080
1425287;10283439
1425313;10284143
1425339;10284418
1425365;10285207
1425392;10285945
1425417;10286319
1425444;10286289
1425470;10285886
1425496;10286560
1425523;10285871
1425549;10286432
1425575;10285541
1425601;10285226
1425628;10285103
1425654;10285807
1425680;10285226
1425706;10285364
1425732;10285374
1425759;10285575
1425785;10285896
1425811;10285620
1425837;10285192
1425863;10285591
1425890;10284955
1425915;10284650
1425942;10284522
1425968;10284133
1425994;10283838
1426021;10282897
1426047;10282204
1426073;10281612
1426099;10281175
1426126;10280578
1426152;10279983
1426178;10278703
1426204;10277945
1426230;10278147
1426256;10277940
1426283;10278151
1426309;10277753
1426335;10276861
1426362;10276876
1426387;10276699
1426414;10276300
1426440;10276433
1426466;10276295
1426493;10276773
1426519;10276911
1426545;10277324
1426571;10277078
1426597;10277191
1426623;10277915
1426650;10278417
1426676;10279116
1426702;10278077
1426728;10279033
1426755;10278683
1426781;10278871
1426807;10278890
1426834;10279220
1426859;10279663
1426886;10279653
1426912;10279904
1426938;10279048
1426964;10279106
1426990;10279972
1427017;10280613
1427043;10279811
1427069;10280042
1427095;10280007
1427122;10280540
1427148;10281105
1427174;10280549
1427200;10280815
1427227;10280938
1427253;10282253
1427279;10282031
1427305;10281760
1427331;10282179
1427358;10283483
1427384;10283168
1427410;10282331
1427436;10282469
1427462;10282430
1427489;10282041
1427515;10281750
1427541;10282563
1427568;10281445
1427593;10281676
1427620;10281287
1427646;10281209
1427672;10281223
1427699;10281140
1427724;10281859
1427751;10281223
1427777;10281436
1427803;10281120
1427830;10280771
1427856;10281544
1427882;10281056
1427908;10280293
1427934;10280820
1427960;10280972
1427987;10281967
1428013;10281957
1428039;10282139
1428065;10281976
1428092;10282125
1428118;10283030
1428144;10282705
1428170;10283700
1428196;10284025
1428223;10283961
1428249;10284916
1428275;10285207
1428302;10285856
1428327;10286186
1428354;10286831
1428380;10287752
1428406;10287796
1428433;10287796
1428459;10288628
1428485;10289002
1428511;10289061
1428538;10289406
1428563;10289815
1428590;10289032
1428616;10289524
1428642;10289465
1428668;10289923
1428695;10288879
1428721;10288323
1428747;10288466
1428773;10288062
1428800;10287540
1428825;10287393
1428852;10286221
1428878;10286260
1428904;10285536
1428931;10285251
1428957;10284320
1428983;10284611
1429009;10284207
1429036;10283927
1429061;10283621
1429088;10284010
1429114;10284626
1429140;10285649
1429166;10285866
1429193;10287171
1429219;10287806
1429245;10289396
1429271;10290672
1429298;10361267
1429324;10292951
1429350;10293586
1429376;10295324
1429402;10299676
1429429;10299228
1429455;10302266
1429481;10309429
1429507;10315564
1429533;10319414
1429560;10324638
1429586;10327513
1429612;10330157
1429638;10333662
1429665;10337606
1429690;10341022
1429717;10344218
1429743;10347950
1429769;10351332
1429795;10354429
1429822;10357176
1429848;10360194
1429875;10362700
1429900;10365305
1429927;10368283
1429953;10370991
1429979;10373393
1430005;10376170
1430031;10377755
1430058;10379720
1430084;10381113
1430110;10383299
1430136;10385594
1430163;10386937
1430189;10389513
1430215;10391393
1430242;10393624
1430267;10395179
1430294;10396848
1430320;10398103
1430346;10399872
1430372;10400599
1430398;10401664
1430425;10403239
1430451;10405075
1430477;10406331
1430504;10408054
1430529;10409216
1430556;10410633
1430582;10412520
1430608;10413311
1430635;10414711
1430661;10415714
1430687;10416872
1430713;10417300
1430740;10417713
1430765;10418862
1430792;10419589
1430818;10420338
1430844;10421411
1430870;10422957
1430897;10423661
1430923;10424734
1430949;10425552
1430975;10426383
1431002;10427536
1431028;10427772
1431054;10428895
1431080;10429716
1431106;10430185
1431132;10430572
1431159;10431081
1431185;10431611
1431211;10431795
1431238;10432263
1431264;10432090
1431290;10432961
1431316;10432509
1431342;10433285
1431368;10434138
1431395;10434221
1431421;10435305
1431447;10435388
1431473;10436811
1431500;10437096
1431526;10436241
1431552;10436604
1431579;10436909
1431604;10436929
1431631;10437388
1431657;10438421
1431683;10438194
1431709;10438997
1431736;10439061
1431762;10439302
1431788;10439210
1431814;10439238
1431841;10439642
1431866;10440341
1431893;10439775
1431919;10440061
1431945;10441001
1431972;10441360
1431998;10441434
1432024;10441621
1432050;10441946
1432076;10442311
1432102;10442660
1432129;10442557
1432155;10442946
1432181;10443162
1432208;10443536
1432233;10443527
1432260;10444043
1432286;10444103
1432312;10444826
1432339;10444394
1432364;10444535
1432391;10444202
1432417;10444152
1432443;10444919
1432470;10444940
1432496;10444934
1432522;10445235
1432548;10444921
1432574;10446199
1432601;10446028
1432627;10445792
1432653;10446033
1432679;10446076
1432706;10445704
1432731;10445708
1432758;10445810
1432784;10446392
1432810;10446417
1432836;10446166
1432863;10446643
1432889;10446412
1432915;10446259
1432942;10446821
1432967;10446593
1432994;10447007
1433020;10447240
1433046;10447622
1433073;10447499
1433098;10447765
1433125;10448139
1433151;10448028
1433177;10448239
1433203;10448327
1433230;10448651
1433256;10447968
1433282;10447948
1433308;10448144
1433335;10448909
1433361;10449010
1433387;10448495
1433414;10449040
1433439;10448869
1433466;10449120
1433492;10448869
1433519;10449346
1433544;10449795
1433570;10449484
1433597;10450262
1433623;10449818
1433650;10449577
1433675;10449574
1433702;10450227
1433728;10450192
1433754;10450119
1433780;10450576
1433807;10451148
1433833;10451045
1433859;10450646
1433885;10451281
1433911;10451068
1433938;10450937
1433964;10451038
1433990;10450957
1434016;10451693
1434042;10452084
1434069;10452210
1434095;10452325
1434121;10452280
1434147;10451783
1434174;10451768
1434199;10451974
1434226;10452132
1434252;10451808
1434278;10452566
1434304;10452737
1434331;10452315
1434357;10452310
1434383;10452398
1434410;10452084
1434435;10451974
1434462;10452059
1434488;10451984
1434514;10452438
1434541;10452526
1434566;10452049
1434593;10452476
1434619;10452009
1434645;10452453
1434672;10453108
1434697;10452762
1434724;10452732
1434751;10452852
1434776;10453387
1434803;10453387
1434829;10453788
1434855;10453865
1434881;10454034
1434908;10453860
1434934;10453605
1434960;10453969
1434986;10453668
1435013;10453856
1435038;10453869
1435065;10453768
1435091;10454087
1435117;10453432
1435144;10453490
1435170;10454333
1435196;10454157
1435222;10454150
1435248;10454210
1435275;10454160
1435300;10454398
1435327;10454830
1435354;10454682
1435379;10455417
1435406;10454692
1435432;10454421
1435458;10454905
1435484;10455367
1435510;10454820
1435537;10454993
1435563;10455322
1435589;10455051
1435615;10454815
1435642;10454747
1435668;10454190
1435694;10454516
1435720;10454968
1435746;10454751
1435773;10454865
1435799;10455304
1435825;10455101
1435851;10455312
1435877;10455731
1435904;10456092
1435930;10455244
1435956;10455678
1435983;10456273
1436008;10455583
1436035;10455234
1436061;10455076
1436087;10455500
1436114;10455633
1436139;10455234
1436166;10455412
1436192;10455510
1436218;10455909
1436244;10456298
1436271;10456200
1436297;10456061
1436323;10456233
1436350;10456391
1436375;10456057
1436402;10456465
1436428;10456479
1436454;10456780
1436481;10456765
1436507;10457548
1436533;10456474
1436559;10456441
1436585;10457267
1436611;10457204
1436638;10457653
1436664;10458099
1436690;10457962
1436716;10458695
1436743;10457956
1436768;10457377
1436795;10457681
1436822;10457209
1436847;10457154
1436874;10457346
1436900;10457504
1436926;10458223
1436952;10457907
1436978;10458011
1437005;10457932
1437031;10458134
1437057;10458263
1437084;10457917
1437109;10457499
1437136;10457607
1437162;10457977
1437188;10458016
1437215;10458193
1437241;10458095
1437267;10458464
1437293;10458169
1437320;10457367
1437345;10457676
1437372;10458529
1437398;10458867
1437424;10458474
1437451;10458493
1437476;10458430
1437503;10458637
1437529;10458626
1437555;10458637
1437582;10458636
1437607;10459148
1437634;10458903
1437660;10459080
1437686;10458892
1437713;10458838
1437738;10458691
1437765;10459748
1437791;10460045
1437817;10459567
1437844;10460488
1437870;10460621
1437896;10459881
1437922;10460257
1437949;10460064
1437975;10459956
1438001;10460453
1438027;10460109
1438053;10460832
1438080;10460237
1438106;10460310
1438132;10460459
1438158;10460393
1438185;10460468
1438210;10461050
1438237;10461540
1438263;10461266
1438289;10461217
1438315;10461477
1438342;10461422
1438368;10461389
1438394;10460793
1438420;10460912
1438447;10461407
1438472;10461286
1438499;10460882
1438525;10461143
1438551;10461452
1438577;10461359
1438604;10461709
1438630;10461723
1438656;10461462
1438682;10461728
1438709;10461630
1438735;10462507
1438761;10461847
1438787;10461919
1438814;10462103
1438839;10462097
1438866;10462280
1438893;10461364
1438918;10461580
1438945;10461251
1438971;10461419
1438997;10462147
1439023;10461658
1439050;10461359
1439076;10461488
1439102;10461693
1439128;10461813
1439154;10461640
1439180;10462047
1439207;10461217
1439233;10461422
1439259;10461675
1439286;10461743
1439311;10462112
1439338;10462556
1439364;10462300
1439390;10462910
1439417;10463058
1439443;10462759
1439469;10462569
1439495;10462586
1439521;10462634
1439548;10462895
1439574;10462689
1439600;10463141
1439626;10463289
1439652;10463467
1439679;10463234
1439705;10462827
1439731;10462767
1439757;10462461
1439783;10462443
1439810;10462486
1439836;10462383
1439862;10462767
1439889;10462679
1439914;10462383
1439941;10462895
1439967;10462729
1439993;10462757
1440020;10462062
1440046;10462157
1440072;10462108
1440098;10463161
1440124;10462250
1440151;10462180
1440177;10462744
1440203;10461678
1440229;10462227
1440256;10462807
1440281;10463038
1440308;10463962
1440334;10463703
1440360;10463959
1440386;10463728
1440413;10464004
1440439;10463708
1440465;10464780
1440491;10464185
1440518;10463894
1440544;10463364
1440570;10463992
1440596;10463565
1440622;10464230
1440648;10464484
1440675;10464599
1440701;10464905
1440727;10464820
1440754;10465618
1440780;10465169
1440806;10465761
1440832;10465859
1440859;10465636
1440885;10465086
1440911;10465377
1440937;10465942
1440963;10465643
1440989;10466080
1441016;10465741
1441042;10465962
1441068;10465799
1441095;10466072
1441120;10465146
1441147;10466017
1441173;10466060
1441199;10466155
1441225;10466233
1441251;10466853
1441278;10466680
1441304;10466707
1441331;10467021
1441356;10466883
1441382;10467792
1441409;10467588
1441435;10467636
1441461;10467488
1441488;10467631
1441514;10468246
1441540;10468271
1441566;10468183
1441592;10468228
1441619;10468216
1441645;10467804
1441671;10467435
1441697;10467370
1441723;10467410
1441750;10467764
1441776;10467528
1441802;10467531
1441828;10467239
1441855;10467709
1441881;10467046
1441907;10467320
1441933;10467651
1441959;10468276
1441986;10468301
1442012;10469119
1442038;10468487
1442065;10468409
1442090;10469069
1442117;10468354
1442143;10468070
1442169;10468359
1442196;10468529
1442221;10468572
1442248;10468823
1442274;10468773
1442300;10469267
1442326;10470050
1442353;10469905
1442378;10469885
1442405;10470088
1442431;10470221
1442457;10470319
1442484;10469729
1442510;10469965
1442537;10469629
1442562;10469779
1442589;10470291
1442615;10470171
1442641;10470196
1442667;10469882
1442694;10470028
1442719;10470216
1442746;10469777
1442772;10469804
1442799;10469965
1442824;10470424
1442851;10470221
1442877;10470761
1442903;10470394
1442929;10470653
1442956;10470241
1442982;10470743
1443008;10471165
1443035;10471654
1443060;10471431
1443087;10471182
1443113;10471622
1443139;10471255
1443165;10471822
1443191;10472111
1443218;10472505
1443244;10474513
1443270;10472987
1443296;10472909
1443322;10472339
1443349;10472982
1443375;10472987
1443401;10472565
1443428;10472600
1443454;10472184
1443479;10472176
1443506;10472485
1443532;10472427
1443558;10472086
1443585;10472550
1443611;10473823
1443637;10472648
1443664;10472482
1443690;10472671
1443716;10471970
1443742;10471953
1443768;10472028
1443794;10472211
1443821;10471973
1443846;10472372
1443873;10472929
1443899;10472686
1443925;10473230
1443952;10472706
1443977;10472485
1444004;10472088
1444031;10472048
1444056;10472314
1444083;10472267
1444109;10471915
1444135;10472189
1444161;10472229
1444188;10473097
1444214;10472633
1444240;10472628
1444267;10473072
1444292;10473145
1444319;10473343
1444345;10473712
1444371;10473745
1444398;10473376
1444423;10472826
1444450;10472598
1444476;10472924
1444502;10472829
1444529;10473062
1444555;10473715
1444581;10473358
1444607;10474312
1444633;10474297
1444660;10473737
1444685;10473853
1444712;10473943
1444738;10474041
1444765;10474327
1444790;10474468
1444817;10474470
1444843;10475020
1444869;10474440
1444895;10475125
1444922;10476020
1444948;10474987
1444974;10474573
1445001;10474567
1445026;10475351
1445053;10474962
1445079;10475148
1445105;10474942
1445131;10475213
1445157;10475135
1445184;10475345
1445210;10475150
1445237;10475631
1445263;10475657
1445288;10476099
1445315;10475341
1445341;10475057
1445367;10475391
1445394;10476060
1445419;10475883
1445446;10476114
1445472;10476454
1445499;10476321
1445524;10477025
1445551;10476420
1445577;10476488
1445604;10476996
1445629;10477336
1445656;10477177
1445682;10477153
1445709;10476710
1445735;10476626
1445760;10476725
1445787;10477011
1445813;10477247
1445839;10476971
1445866;10477094
1445891;10477055
1445918;10477508
1445944;10477453
1445970;10477686
1445997;10477684
1446023;10477326
1446049;10477177
1446075;10477975
1446101;10477631
1446128;10477434
1446154;10476971
1446180;10476936
1446207;10478115
1446232;10478158
1446259;10477346
1446285;10477365
1446311;10477689
1446338;10477473
1446363;10477444
1446390;10477468
1446416;10477942
1446442;10478171
1446468;10477548
1446495;10477744
1446521;10478251
1446547;10478459
1446573;10478276
1446600;10478670
1446625;10479004
1446652;10478334
1446678;10478901
1446704;10478336
1446730;10478010
1446757;10478221
1446783;10477621
1446809;10478198
1446835;10478153
1446861;10478334
1446888;10478592
1446914;10479358
1446940;10479094
1446966;10478999
1446993;10479453
1447019;10479325
1447045;10479287
1447072;10479589
1447097;10479626
1447124;10479295
1447150;10479481
1447177;10479024
1447202;10479679
1447229;10479285
1447255;10479255
1447281;10479433
1447307;10479571
1447334;10479358
1447359;10480101
1447386;10480133
1447412;10480146
1447438;10480374
1447465;10480535
1447490;10480525
1447517;10480911
1447543;10481112
1447569;10480929
1447595;10481441
1447622;10481368
1447648;10481356
1447674;10482201
1447701;10481702
1447726;10481885
1447753;10481973
1447779;10481747
1447806;10482078
1447831;10482121
1447858;10482204
1447884;10482111
1447910;10482633
1447937;10482726
1447962;10482992
1447989;10482736
1448015;10482643
1448041;10482706
1448067;10482728
1448094;10482979
1448120;10482884
1448146;10483381
1448172;10483298
1448199;10482748
1448225;10482575
1448251;10482799
1448277;10482969
1448303;10483208
1448330;10482944
1448356;10484297
1448382;10483554
1448408;10483820
1448435;10483667
1448460;10483740
1448487;10484744
1448513;10483918
1448539;10484711
1448566;10484596
1448592;10484894
1448618;10484616
1448644;10484370
1448671;10484164
1448696;10483529
1448723;10483504
1448749;10483735
1448775;10483461
1448801;10483913
1448828;10483936
1448854;10483750
1448880;10483898
1448907;10483810
1448932;10483602
1448959;10483978
1448985;10483800
1449011;10484242
1449038;10484347
1449063;10484169
1449090;10483888
1449116;10484111
1449142;10484548
1449169;10484508
1449195;10484942
1449221;10484661
1449247;10484179
1449273;10483875
1449300;10483941
1449325;10484814
1449352;10484508
1449378;10484756
1449404;10485173
1449431;10484847
1449457;10484804
1449483;10484751
1449509;10484247
1449536;10483838
1449562;10484169
1449588;10484666
1449614;10485371
1449641;10484779
1449666;10484922
1449693;10485148
1449719;10485090
1449745;10485374
1449771;10485602
1449798;10485484
1449824;10485090
1449850;10485080
1449876;10485346
1449903;10484995
1449929;10485183
1449955;10485509
1449981;10485482
1450007;10484716
1450034;10484882
1450060;10484952
1450086;10485163
1450112;10485233
1450139;10485158
1450165;10485572
1450191;10485685
1450217;10485675
1450243;10485788
1450270;10485818
1450296;10485529
1450322;10485966
1450348;10486553
1450375;10486179
1450400;10486137
1450427;10486031
1450453;10486752
1450479;10486282
1450506;10486483
1450532;10486757
1450558;10487419
1450584;10486990
1450611;10487452
1450636;10487560
1450663;10487128
1450689;10487605
1450715;10487502
1450741;10487349
1450768;10486639
1450794;10487103
1450820;10487216
1450846;10487316
1450872;10487108
1450899;10487487
1450925;10487442
1450951;10487723
1450977;10488117
1451004;10488132
1451030;10488029
1451056;10488225
1451082;10488988
1451108;10488679
1451135;10489151
1451161;10488930
1451187;10489141
1451213;10488825
1451239;10488930
1451266;10488423
1451292;10488471
1451318;10488584
1451345;10489118
1451370;10489211
1451397;10489422
1451423;10489191
1451449;10489364
1451476;10489146
1451501;10490037
1451528;10489864
1451554;10489771
1451580;10489901
1451607;10489748
1451633;10489826
1451659;10489829
1451686;10490526
1451711;10490115
1451738;10490494
1451764;10490057
1451790;10490717
1451816;10490860
1451843;10490642
1451868;10490667
1451895;10490747
1451921;10490735
1451947;10490308
1451973;10490870
1452000;10491789
1452026;10490175
1452052;10490770
1452079;10490697
1452104;10490639
1452131;10490559
1452157;10490971
1452183;10491623
1452209;10491126
1452235;10491510
1452262;10491377
1452288;10491701
1452314;10491345
1452341;10491628
1452367;10491982
1452393;10491623
1452419;10491744
1452446;10491781
1452471;10491734
1452498;10492012
1452524;10492519
1452550;10492650
1452577;10492908
1452603;10492991
1452629;10493759
1452655;10492991
1452681;10493566
1452708;10493450
1452734;10493197
1452760;10493435
1452786;10493541
1452812;10493953
1452839;10493789
1452865;10494219
1452891;10493847
1452917;10492740
1452944;10492687
1452970;10492599
1452996;10492750
1453022;10493257
1453048;10493734
1453075;10493109
1453101;10493882
1453127;10493375
1453153;10493144
1453179;10493528
1453206;10493453
1453232;10493094
1453258;10492853
1453284;10492893
1453311;10492803
1453336;10493287
1453363;10493187
1453389;10492795
1453415;10493139
1453442;10493897
1453468;10494382
1453494;10494201
1453520;10494281
1453546;10495127
1453572;10494537
1453599;10494731
1453625;10494811
1453651;10494783
1453677;10495110
1453704;10495446
1453730;10494844
1453756;10494778
1453783;10495685
1453808;10495587
1453834;10495291
1453861;10495609
1453887;10495522
1453913;10495675
1453940;10495775
1453966;10495870
1453992;10495853
1454018;10496029
1454044;10496596
1454071;10495727
1454097;10496734
1454123;10496636
1454150;10496174
1454175;10496290
1454202;10496300
1454228;10496187
1454254;10496121
1454281;10496197
1454307;10496498
1454333;10496014
1454359;10496398
1454385;10497251
1454411;10497319
1454438;10496734
1454464;10497048
1454490;10496809
1454516;10496601
1454543;10496360
1454569;10496684
1454595;10496488
1454621;10496591
1454647;10496895
1454674;10497191
1454700;10496631
1454726;10497181
1454752;10496744
1454778;10496950
1454805;10497472
1454831;10497123
1454857;10497271
1454883;10496754
1454910;10496142
1454936;10495931
1454962;10495778
1454988;10495705
1455015;10495501
1455041;10496119
1455067;10496448
1455093;10496345
1455119;10496797
1455146;10496669
1455171;10496724
1455198;10496777
1455225;10497020
1455250;10496867
1455277;10497331
1455302;10497309
1455329;10497146
1455356;10497231
1455381;10497354
1455408;10497477
1455433;10498034
1455460;10497954
1455487;10498135
1455512;10498340
1455539;10498870
1455565;10497934
1455591;10498486
1455617;10498717
1455644;10498709
1455670;10498943
1455696;10498614
1455722;10498471
1455749;10499146
1455775;10498807
1455801;10498416
1455828;10498669
1455853;10498895
1455880;10498536
1455906;10498757
1455932;10498697
1455958;10498963
1455984;10498684
1456011;10499209
1456037;10499171
1456063;10499440
1456089;10499367
1456115;10499467
1456142;10499322
1456168;10499274
1456194;10499796
1456221;10499254
1456247;10499490
1456272;10499470
1456299;10499886
1456326;10499964
1456352;10500421
1456378;10500140
1456404;10499954
1456430;10500248
1456457;10500233
1456483;10500554
1456508;10500491
1456535;10500642
1456562;10500361
1456587;10501146
1456614;10500800
1456639;10500471
1456666;10500027
1456692;10499972
1456718;10499899
1456745;10499703
1456771;10499962
1456797;10500426
1456823;10500313
1456850;10500298
1456876;10500878
1456902;10500915
1456928;10500923
1456954;10500559
1456981;10500275
1457007;10500466
1457033;10500830
1457059;10501051
1457085;10500840
1457112;10501641
1457138;10500732
1457164;10500511
1457191;10500381
1457216;10500416
1457243;10500579
1457269;10500715
1457295;10500697
1457322;10500883
1457347;10501106
1457374;10500715
1457400;10500662
1457426;10500727
1457453;10501001
1457479;10501081
1457505;10500838
1457531;10500845
1457557;10501661
1457584;10501475
1457610;10502183
1457636;10501997
1457662;10501543
1457688;10501480
1457715;10501834
1457741;10501686
1457767;10501239
1457793;10501460
1457820;10501488
1457846;10501781
1457872;10501977
1457898;10501362
1457924;10501400
1457951;10501666
1457976;10501638
1458003;10501927
1458029;10502803
1458055;10501849
1458082;10502409
1458108;10502243
1458134;10502542
1458160;10502376
1458186;10502557
1458213;10502745
1458239;10502544
1458265;10503219
1458291;10503142
1458318;10502923
1458344;10503157
1458370;10503139
1458397;10503207
1458422;10503227
1458449;10503172
1458475;10503686
1458501;10504010
1458527;10503508
1458553;10503558
1458580;10503684
1458606;10504537
1458632;10504128
1458658;10504540
1458684;10504474
1458711;10504379
1458737;10504472
1458763;10504537
1458790;10504507
1458815;10504688
1458842;10504803
1458868;10504670
1458894;10504399
1458921;10504708
1458947;10504610
1458973;10504986
1458999;10505185
1459025;10505468
1459051;10505230
1459078;10505378
1459104;10505134
1459130;10505185
1459156;10505222
1459183;10505629
1459209;10505812
1459235;10505895
1459261;10505835
1459287;10505659
End Calibration
I received: 
