=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.04 11:49:19 =~=~=~=~=~=~=~=~=~=~=~=
0BME280 test
-- Default Test --
Time;RH;Temp
61554;94.43;23.48
61657;94.53;23.48
28
61760;94.67;23.49
61863;94.81;23.49
61967;94.92;23.48
62070;95.03;23.48
62173;95.17;23.48
62276;95.32;23.48
62379;95.43;23.48
29
62482;95.53;23.48
62585;95.66;23.48
62688;95.72;23.48
62791;95.79;23.49
62894;95.88;23.49
62997;96.08;23.48
63100;96.20;23.48
63204;96.30;23.48
30
63307;96.34;23.48
63410;96.46;23.49
63513;96.52;23.49
63616;96.61;23.49
63719;96.81;23.49
63822;96.91;23.49
63925;96.99;23.49
31
64028;97.11;23.49
64131;97.19;23.49
64234;97.24;23.49
64337;97.37;23.48
64440;97.49;23.48
64543;97.65;23.48
64646;97.75;23.48
64749;97.80;23.49
64852;97.94;23.49
32
64956;98.05;23.49
65059;98.10;23.48
65162;98.19;23.48
65265;98.27;23.49
65368;98.35;23.48
65471;98.50;23.48
65574;98.63;23.49
65677;98.68;23.49
33
65780;98.84;23.49
65883;98.95;23.49
65986;99.01;23.49
66089;99.09;23.48
66193;99.21;23.48
66296;99.32;23.48
66399;99.42;23.48
66502;99.57;23.48
34
66605;99.67;23.49
66708;99.79;23.48
66811;99.91;23.49
66914;99.97;23.48
67017;100.00;23.49
67120;100.00;23.49
67223;100.00;23.49
67326;100.00;23.49
35
67430;100.00;23.49
67533;100.00;23.49
67636;100.00;23.49
67739;100.00;23.49
67842;100.00;23.49
67945;100.00;23.49
68048;100.00;23.49
68151;100.00;23.49
36
68254;100.00;23.49
68357;100.00;23.49
68460;100.00;23.49
68563;100.00;23.50
68667;100.00;23.49
68770;100.00;23.50
68873;100.00;23.50
37
68976;100.00;23.50
69079;100.00;23.50
69182;100.00;23.49
69285;100.00;23.50
69388;100.00;23.49
69491;100.00;23.49
69594;100.00;23.49
69697;100.00;23.49
38
69800;100.00;23.49
69904;100.00;23.50
70007;100.00;23.49
70110;100.00;23.49
70213;100.00;23.50
70316;100.00;23.49
70419;100.00;23.50
70522;100.00;23.49
70625;99.96;23.48
70728;99.06;23.48
70831;97.83;23.48
70934;96.76;23.46
71037;94.29;23.47
71141;93.11;23.46
71244;91.82;23.46
71347;90.38;23.46
71450;89.07;23.46
