=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.06.29 16:03:44 =~=~=~=~=~=~=~=~=~=~=~=
calibrate;
I received: calibrate
start calibration
285875;10162508
285902;10162255
285927;10162190
285954;10162113
285980;10162385
286006;10162250
286032;10162446
286059;10162187
286085;10162325
286111;10162468
286138;10162082
286163;10162523
286190;10162117
286216;10162702
286243;10162205
286268;10162021
286294;10162142
286321;10162202
286347;10162216
286374;10162185
286399;10162207
286426;10161994
286452;10162023
286478;10162106
286504;10161857
286530;10162400
286557;10165071
286583;10161931
286609;10162062
286636;10162059
286662;10161714
286688;10161536
286714;10161521
286740;10161424
286767;10161545
286792;10161134
286819;10160866
286845;10161615
286872;10161217
286897;10161429
286924;10161335
286950;10161306
286977;10160999
287002;10161325
287029;10160837
287055;10161349
287081;10161251
287107;10160987
287134;10161098
287160;10160931
287186;10160811
287212;10160516
287239;10160818
287265;10160808
287291;10160552
287317;10160453
287343;10160272
287370;10160768
287395;10160060
287422;10159567
287448;10160130
287474;10159690
287501;10159828
287526;10159746
287553;10159907
287579;10159429
287606;10159922
287631;10160113
287658;10159750
287684;10159922
287710;10159999
287736;10160115
287763;10159951
287789;10160098
287815;10159927
287842;10159946
287867;10159977
287894;10159956
287920;10159966
287946;10159700
287972;10160045
287999;10159651
288024;10159229
288051;10159410
288077;10159060
288104;10159391
288129;10158932
288156;10158992
288182;10158971
288208;10158504
288235;10158193
288260;10158461
288287;10158454
288313;10158018
288340;10158021
288365;10157884
288392;10157529
288418;10157903
288445;10158125
288470;10158026
288497;10157840
288523;10157917
288550;10157777
288575;10157412
288602;10157850
288628;10157676
288654;10157598
288680;10157587
288706;10157540
288733;10157538
288758;10157647
288785;10157412
288811;10157647
288838;10157691
288864;10157116
288890;10157166
288916;10157116
288942;10157031
288968;10157214
288995;10156633
289021;10156761
289047;10156929
289073;10156435
289100;10156316
289126;10156362
289152;10156118
289179;10156282
289204;10155712
289230;10155422
289257;10155495
289283;10155594
289310;10155594
289335;10155570
289362;10155215
289388;10155087
289414;10155579
289441;10154821
289466;10155157
289493;10155181
289519;10154964
289545;10154978
289572;10154975
289598;10155002
289623;10155541
289650;10154831
289676;10154954
289703;10155171
289729;10154949
289755;10155147
289781;10154771
289807;10155260
289834;10155002
289860;10155053
289886;10155280
289912;10155171
289938;10154925
289965;10155299
289991;10154959
290017;10155019
290044;10155174
290069;10154939
290096;10154903
290122;10155019
290148;10155072
290174;10154954
290200;10154905
290227;10155186
290253;10154717
290280;10154517
290306;10155480
290331;10154507
290358;10154618
290384;10154478
290411;10154261
290436;10153976
290463;10154196
290489;10154220
290516;10154439
290541;10154043
290567;10154338
290594;10154157
290620;10154343
290646;10156364
290673;10153969
290699;10154225
290725;10154389
290751;10154246
290777;10154471
290804;10154099
290830;10154519
290856;10154241
290882;10154137
290909;10154816
290935;10154599
290961;10154229
290987;10153969
291013;10154014
291039;10153944
291066;10153551
291092;10153360
291119;10153836
291144;10153744
291170;10153640
291197;10153481
291223;10153350
291249;10153348
291276;10152961
291302;10153133
291328;10153133
291354;10153167
291381;10152882
291406;10152703
291433;10152783
291459;10152469
291485;10152444
291511;10151848
291538;10152374
291564;10151894
291590;10152384
291616;10152232
291643;10152087
291668;10152118
291695;10152031
291721;10151930
291747;10152203
291774;10151812
291800;10151971
291826;10151942
291852;10151602
291878;10151862
291905;10151763
291931;10151498
291957;10151710
291983;10151783
292009;10151862
292036;10151503
292062;10151467
292088;10151691
292115;10151498
292140;10151024
292167;10151341
292193;10151046
292220;10150971
292245;10150454
292272;10150546
292298;10150208
292324;10150362
292350;10150232
292376;10150184
292403;10150025
292429;10150300
292455;10149435
292481;10149677
292508;10149377
292534;10149056
292560;10149140
292586;10148964
292612;10148764
292639;10148459
292665;10148701
292691;10147909
292717;10147826
292743;10147500
292770;10147097
292796;10147051
292822;10147240
292849;10147051
292874;10146964
292901;10146860
292927;10147225
292953;10147189
292980;10146918
293006;10146909
293032;10147303
293058;10147604
293084;10147706
293111;10147377
293137;10147679
293162;10147877
293189;10147921
293215;10147969
293242;10148259
293268;10148005
293294;10148278
293321;10147597
293346;10147918
293372;10147708
293399;10147653
293425;10147500
293452;10147440
293477;10147295
293503;10146988
293530;10146894
293556;10147829
293583;10146805
293608;10147343
293635;10146742
293661;10146889
293687;10146916
293714;10147080
293740;10147083
293766;10146984
293792;10146948
293818;10147817
293845;10147687
293871;10147401
293897;10148136
293923;10147667
293949;10147764
293976;10148191
294002;10147894
294028;10147943
294054;10147810
294080;10147648
294107;10147554
294133;10147923
294159;10147416
294185;10147278
294212;10147264
294237;10147017
294264;10146687
294291;10146841
294316;10146822
294343;10146943
294369;10146993
294395;10147174
294421;10146945
294447;10147288
294474;10147559
294500;10147397
294526;10147336
294552;10147240
294579;10147727
294604;10147588
294631;10147875
294657;10147938
294684;10148331
294709;10148194
294736;10148544
294762;10148377
294789;10148220
294814;10148558
294841;10148544
294867;10148971
294893;10148599
294919;10148785
294945;10148539
294972;10148701
294998;10148776
295024;10148375
295051;10148066
295077;10148208
295103;10147909
295129;10241778
295155;10147795
295181;10147800
295208;10147672
295234;10147604
295260;10147648
295286;10146998
295313;10147303
295339;10147525
295365;10147068
295391;10147090
295418;10147054
295443;10147327
295470;10147121
295496;10147029
295522;10146849
295548;10147300
295575;10146889
295601;10146757
295627;10146737
295653;10146496
295680;10145556
295706;10145443
295732;10145667
295758;10146534
295785;10146670
295810;10148140
295837;10149725
295864;10153654
295889;10159647
295916;10166697
295942;10174194
295968;10181707
295994;10185695
296021;10188523
296047;10192410
296073;10194691
296099;10195552
296125;10197211
296152;10197817
296177;10200087
296204;10201273
296231;10203749
296256;10206448
296283;10208826
296309;10212449
296335;10216083
296361;10217914
296387;10219815
296414;10223649
296440;10226575
296466;10229863
296493;10232256
296518;10234703
296545;10239272
296571;10239139
296597;10241625
296624;10243963
296649;10245824
296676;10247311
296702;10248522
296729;10250674
296754;10252107
296780;10253746
296807;10254485
296833;10253554
296860;10253816
296885;10255509
296911;10258019
296938;10261092
296964;10265375
296991;10269048
297017;10272258
297042;10273779
297069;10278476
297095;10280849
297121;10280101
297148;10280426
297174;10279963
297200;10278796
297227;10281923
297252;10285517
297278;10287161
297305;10289657
297331;10293743
297358;10296309
297383;10297283
297410;10298633
297436;10300814
297462;10302005
297489;10302069
297515;10302266
297541;10302822
297567;10303684
297593;10304811
297620;10307293
297646;10309001
297672;10312575
297698;10315244
297724;10317243
297751;10319778
297777;10320674
297803;10321024
297830;10322358
297855;10322796
297881;10323195
297908;10322964
297934;10324057
297960;10326366
297986;10328724
298013;10332200
298039;10334391
298065;10335425
298091;10336493
298117;10338083
298144;10339649
298170;10341259
298196;10342450
298222;10343642
298249;10344326
298275;10344272
298301;10344927
298327;10346217
298354;10346537
298380;10347068
298406;10346339
298432;10346630
298458;10347807
298485;10350224
298511;10351632
298537;10353587
298563;10355305
298590;10355271
298615;10356359
298642;10358643
298668;10361189
298695;10362153
298720;10364148
298747;10365944
298773;10367835
298799;10366530
298825;10363301
298852;10363109
298878;10363409
298904;10364276
298930;10366190
298956;10367072
298983;10367830
299009;10368539
299035;10369342
299061;10369883
299088;10370110
299114;10371468
299140;10373635
299166;10374166
299193;10374501
299218;10376362
299245;10378538
299271;10379587
299298;10381024
299323;10382275
299350;10383403
299376;10384471
299402;10384688
299429;10384594
299454;10384318
299481;10384501
299507;10385963
299533;10387961
299560;10388415
299586;10388306
299612;10388548
299638;10388395
299664;10388744
299690;10388700
299716;10390187
299743;10391462
299769;10392476
299795;10394879
299821;10395603
299848;10395834
299874;10396420
299900;10398976
299926;10399960
299953;10400532
299979;10401151
300005;10402535
300032;10402131
300057;10402569
300084;10403303
300110;10403563
300136;10403481
300162;10402815
300189;10405509
300215;10407493
300241;10407872
300267;10407360
300294;10407360
300320;10407935
300346;10408212
300372;10409953
300399;10410097
300424;10410678
300451;10410540
300477;10410600
300503;10411466
300529;10413060
300555;10413185
300582;10412574
300608;10412869
300634;10413277
300660;10414395
300687;10415361
300713;10417413
300739;10418704
300765;10418772
300792;10419048
300818;10418443
300844;10418471
300870;10418279
300897;10418832
300923;10419569
300949;10419964
300975;10420781
301001;10421411
301028;10421312
301054;10421785
301079;10421746
301106;10421977
301132;10421833
301159;10422012
301185;10423281
301211;10424592
301237;10425718
301263;10426861
301290;10427728
301316;10428333
301342;10429018
301368;10429146
301395;10429480
301421;10430111
301447;10430306
301473;10431766
301500;10432788
301526;10433039
301551;10433463
301578;10433661
301604;10434201
301630;10434472
301657;10435202
301683;10435782
301709;10435964
301735;10436226
301761;10434383
301788;10431805
301814;10431131
301840;10431483
301867;10432800
301892;10434080
301919;10435142
301945;10436003
301971;10436062
301997;10437328
302023;10438165
302050;10438475
302076;10439903
302103;10440189
302128;10440971
302154;10441651
302181;10442256
302207;10443015
302234;10443305
302259;10443802
302286;10444551
302312;10444894
302338;10445039
302365;10445531
302390;10445910
302417;10445948
302443;10446909
302469;10447175
302496;10447855
302522;10447956
302548;10447323
302574;10446613
302601;10447122
302627;10446721
302653;10447737
302679;10448483
302705;10448525
302731;10448420
302758;10448533
302784;10448277
302810;10448337
302836;10448736
302863;10447559
302889;10448543
302915;10449632
302941;10450656
302967;10451595
302994;10451803
303020;10452014
303046;10452536
303072;10453500
303099;10454496
303124;10454657
303151;10454069
303177;10454172
303203;10454012
303229;10453146
303256;10453138
303282;10453442
303308;10453480
303335;10453384
303361;10454278
303387;10454406
303413;10455146
303439;10455943
303466;10456348
303492;10456071
303518;10454323
303544;10454303
303571;10454265
303596;10454879
303623;10455196
303649;10454652
303675;10454313
303701;10454024
303728;10453999
303754;10454747
303780;10455505
303806;10455140
303833;10455417
303859;10455849
303885;10455834
303911;10455997
303937;10455869
303963;10456968
303990;10457898
304016;10458513
304042;10459222
304069;10459439
304095;10459503
304121;10459843
304147;10460054
304174;10460601
304200;10460429
304225;10460418
304252;10459877
304278;10459715
304305;10459193
304330;10458666
304357;10458459
304383;10459203
304409;10459645
304436;10459833
304462;10459912
304488;10461078
304514;10461394
304540;10461625
304567;10461723
304593;10462403
304619;10463003
304645;10463186
304672;10463628
304697;10463718
304724;10464358
304750;10464752
304777;10465249
304802;10465882
304829;10466612
304855;10466461
304881;10465626
304907;10464870
304933;10465154
304960;10466790
304986;10466903
305012;10467694
305039;10467365
305064;10467997
305091;10467814
305117;10467500
305144;10467724
305170;10467528
305195;10467769
305222;10467681
305248;10467975
305275;10467513
305301;10467468
305326;10467277
305353;10468050
305379;10467902
305406;10467252
305432;10466228
305458;10466228
305484;10466050
305511;10466707
305536;10467443
305563;10467360
305589;10466790
305615;10466321
305642;10465982
305667;10466732
305694;10467503
305720;10467252
305747;10466095
305772;10465269
305798;10464835
305825;10465407
305851;10465671
305878;10467021
305903;10466878
305929;10466697
305956;10467049
305982;10468404
306009;10468893
306035;10469174
306060;10469556
306087;10469699
306113;10469287
306140;10469240
306166;10468961
306192;10468906
306218;10468813
306244;10469054
306271;10468818
306297;10468976
306323;10469039
306349;10468585
306376;10468356
306402;10468587
306428;10468846
306454;10469586
306480;10469842
306506;10470505
306532;10470979
306559;10471561
306585;10471629
306611;10471825
306638;10471373
306664;10471047
306690;10470537
306716;10470053
306743;10469955
306768;10469634
306795;10469940
306821;10469925
306847;10470650
306873;10471225
306900;10472543
306925;10473579
306952;10474149
306978;10474347
307005;10474711
307031;10474912
307057;10475503
307083;10476084
307109;10475775
307136;10475888
307162;10475170
307188;10475326
307214;10474621
307240;10474779
307267;10474864
307292;10475286
307319;10476031
307345;10476498
307372;10476613
307397;10476488
307424;10476202
307450;10476237
307477;10476686
307502;10477265
307529;10477331
307555;10476986
307581;10476444
307607;10476345
307634;10476409
307660;10475878
307686;10475444
307712;10475725
307739;10475838
307764;10476069
307791;10475296
307817;10475283
307844;10475597
307869;10475720
307896;10476839
307922;10477011
307949;10477228
307974;10477331
308001;10477227
308027;10477247
308053;10476961
308080;10477365
308105;10477887
308132;10478058
308158;10478005
308185;10478504
308210;10478484
308236;10478517
308263;10478439
308289;10478309
308315;10478356
308341;10478575
308368;10478700
308394;10478572
308420;10478861
308446;10479596
308472;10480191
308499;10480525
308525;10480294
308551;10480271
308577;10479614
308604;10478961
308630;10479072
308656;10478853
308682;10479315
308708;10479611
308735;10480279
308761;10479970
308787;10479448
308813;10479260
308840;10479064
308866;10479044
308892;10479202
308918;10479232
308944;10478748
308971;10478630
308997;10478193
309023;10478035
309049;10478916
309075;10479315
309102;10480176
309128;10480565
309154;10480103
309180;10479867
309207;10479779
309233;10480151
309259;10479591
309285;10479290
309312;10479014
309337;10478999
309364;10479488
309390;10480103
309416;10480683
309443;10480585
309468;10480113
309495;10479988
309521;10479777
309548;10479779
309574;10479684
309600;10480675
309626;10481110
309652;10481639
309678;10481928
309705;10482452
309731;10482769
309757;10483112
309784;10482977
309809;10482327
309835;10481624
309862;10480997
309888;10481295
309915;10481135
309940;10481546
309967;10481780
309993;10481692
310019;10481737
310046;10481905
310072;10481775
310098;10481692
310124;10481551
310151;10481682
310176;10481255
310203;10480665
310229;10479722
310256;10479428
310282;10479566
310307;10479433
310334;10480206
310360;10480869
310386;10480457
310412;10480173
310439;10480409
310465;10480141
310492;10480191
310517;10480816
310544;10480851
310570;10481142
310596;10481125
310622;10481245
310648;10481137
310675;10481647
310701;10482209
310727;10482550
310754;10482663
310779;10482382
310806;10482327
310832;10482445
310858;10482309
310885;10482101
310910;10481800
310937;10481546
310963;10481579
310990;10481677
311015;10481795
311042;10482018
311068;10482688
311094;10483276
311120;10483727
311147;10484001
311173;10484661
311199;10484618
311225;10484282
311251;10484277
311278;10483853
311304;10483574
311330;10483178
311356;10482746
311382;10481599
311409;10481418
311435;10481599
311461;10481790
311488;10482033
311513;10481810
311540;10481930
311566;10481885
311592;10482048
311618;10482041
311645;10482575
311670;10483386
311697;10483572
311723;10484267
311750;10483747
311775;10482761
311802;10481072
311828;10478120
311854;10477777
311881;10477616
311907;10478424
311933;10479674
311959;10480866
311985;10481599
312012;10481762
312037;10482134
312064;10482239
312090;10482575
312117;10482859
312143;10483331
312169;10484016
312195;10484169
312221;10484460
312248;10485000
312274;10484518
312300;10484701
312327;10484380
312352;10483978
312379;10483582
312405;10483481
312431;10483670
312457;10483780
312483;10484016
312510;10484302
312536;10483760
312562;10483627
312588;10484011
312615;10484121
312641;10484907
312667;10485916
312693;10485690
312727;10485926
312746;10486044
312772;10486297
312798;10485590
312825;10485376
312850;10485494
312877;10485401
312903;10485991
312930;10484952
312955;10484342
312982;10484508
313008;10483948
313034;10483017
313060;10483514
313087;10482962
313112;10482917
313139;10483195
313165;10483720
313191;10484731
313217;10484410
313243;10484302
313270;10484405
313296;10484513
313322;10484784
313348;10485404
313374;10486611
313401;10486521
313427;10486596
313454;10484967
313480;10484089
313506;10483757
313532;10482646
313559;10482284
313584;10481185
313611;10481609
313637;10481900
313663;10482061
313689;10482234
313716;10483308
313741;10482322
313768;10482736
313794;10483273
313820;10484711
313847;10486305
313873;10487550
313899;10487838
313925;10487861
313952;10487786
313977;10487680
314004;10488032
314030;10488255
314056;10488491
314083;10488526
314109;10487587
314135;10487422
314161;10488147
314187;10488712
314214;10488704
314240;10488800
314266;10489156
314292;10489329
314319;10489106
314344;10489432
314371;10489570
314397;10489633
314423;10490981
314450;10488596
314476;10488772
314502;10488953
314528;10488704
314555;10488245
314580;10488107
314607;10488092
314633;10487954
314660;10487725
314685;10488032
314712;10488345
314738;10488428
314764;10487941
314790;10488165
314817;10487183
314843;10487349
314869;10487432
314895;10488250
314922;10488235
314948;10488177
314974;10488072
315000;10488531
315027;10488461
315053;10488187
315079;10488147
315105;10488727
315131;10489106
315157;10489512
315184;10489339
315210;10489224
315236;10489650
315262;10489718
315289;10489746
315315;10489658
315341;10489412
315367;10488975
315393;10488446
315419;10487743
315446;10487447
315472;10487178
315499;10487497
315524;10488137
315551;10488350
315577;10488308
315603;10487851
315629;10488172
315656;10489219
315682;10489570
315708;10489613
315734;10489904
315760;10489103
315787;10488717
315812;10488516
315839;10488569
315865;10488458
315892;10488850
315918;10489151
315944;10488752
315970;10488207
315996;10487708
316023;10487216
316049;10487344
316075;10487570
316101;10487821
316128;10487527
316153;10487891
316180;10488210
316206;10488413
316232;10488531
316258;10488260
316285;10488421
316311;10488551
316337;10489989
316363;10488795
316389;10488240
316416;10488408
316442;10488358
316468;10488418
316494;10488195
316521;10488463
316547;10488037
316573;10488084
316599;10487896
316625;10487705
316652;10487507
316678;10487429
316704;10487733
316730;10487108
316757;10485660
316782;10485404
316809;10485755
316835;10485351
316861;10485206
316888;10486129
316914;10486300
316940;10486576
316966;10487261
316993;10487753
317019;10488004
317045;10487891
317071;10488383
317097;10489056
317123;10488925
317150;10489211
317176;10489068
317202;10488978
317229;10489083
317255;10489156
317281;10489357
317307;10489374
317333;10489467
317359;10488812
317386;10488014
317412;10487645
317438;10487974
317464;10487572
317490;10486649
317517;10487010
317543;10487876
317569;10488102
317595;10487856
317622;10488084
317648;10487653
317674;10487630
317700;10487339
317727;10487354
317753;10487861
317779;10488473
317805;10488795
317832;10489492
317858;10489435
317884;10489851
317910;10490328
317936;10490652
317962;10491327
317988;10490993
318015;10490418
318041;10489909
318067;10490057
318094;10490702
318120;10491204
318146;10491613
318172;10492301
318198;10492268
318224;10492090
318251;10492037
318277;10492489
318303;10492366
318329;10492308
318355;10492512
318382;10492391
318408;10491962
318434;10492208
318461;10492587
318487;10493154
318513;10493169
318540;10493199
318566;10493119
318591;10492336
318618;10491440
318644;10491016
318670;10491033
318696;10491081
318722;10491227
318749;10490998
318775;10490830
318802;10490321
318827;10490210
318854;10489914
318880;10490042
318906;10489939
318933;10490200
318959;10490155
318984;10490346
319011;10489452
319037;10489588
319064;10489329
319090;10488594
319115;10488664
319142;10488157
319168;10488559
319195;10488152
319221;10488147
319247;10488476
319273;10489211
319299;10489141
319326;10489490
319352;10489289
319378;10489535
319404;10489603
319430;10489354
319457;10489505
319483;10489849
319509;10490426
319535;10490559
319561;10489909
319588;10490707
319614;10490750
319640;10490930
319666;10491309
319693;10490597
319718;10490195
319745;10489856
319771;10489896
319798;10490160
319824;10491199
319850;10491091
319876;10490770
319903;10490225
319928;10490396
319955;10489234
319981;10489766
320008;10490245
320033;10490632
320060;10490554
320086;10490642
320112;10490920
320138;10490431
320164;10489279
320191;10488870
320217;10489292
320243;10489964
320269;10489826
320296;10489018
320322;10489121
320348;10489668
320374;10490223
320400;10490230
320427;10489929
320453;10490007
320479;10490785
320505;10490682
320532;10491191
320557;10491412
320584;10491631
320611;10491008
320636;10490652
320663;10490770
320689;10490634
320715;10491104
320741;10491397
320768;10491282
320793;10491696
320820;10491824
320846;10492115
320872;10492499
320898;10492178
320925;10492173
320951;10492725
320977;10491904
321003;10491538
321030;10491598
321056;10492002
321082;10491959
321109;10491967
321134;10492113
321161;10492288
321187;10492823
321213;10492951
321240;10492717
321265;10493214
321292;10493526
321318;10493922
321344;10494106
321370;10494048
321397;10494671
321423;10495055
321449;10495090
321475;10495494
321502;10495768
321527;10495105
321554;10495225
321580;10495396
321606;10495760
321632;10495552
321659;10495388
321685;10495004
321711;10494204
321738;10494118
321763;10493912
321790;10494234
321816;10494585
321842;10494342
321869;10494600
321895;10494922
321921;10495029
321947;10494917
321973;10494477
321999;10494952
322026;10495449
322052;10495619
322079;10495484
322105;10495594
322130;10495223
322157;10495127
322183;10495245
322209;10495203
322236;10495705
322262;10495773
322288;10495788
322314;10495780
322340;10495815
322367;10495818
322392;10496443
322419;10496034
322445;10495808
322472;10495828
322497;10495808
322524;10495798
322550;10495863
322577;10495803
322602;10495778
322629;10495752
322655;10495780
322681;10494374
322707;10493518
322733;10493521
322760;10492898
322786;10493164
322812;10493026
322838;10493124
322865;10493239
322891;10493651
322917;10494055
322943;10494143
322969;10493965
322996;10493445
323022;10493433
323048;10493704
323074;10494239
323101;10494856
323126;10495107
323153;10495291
323179;10494563
323206;10495429
323231;10495506
323258;10495444
323284;10496059
323310;10495926
323337;10496403
323363;10496330
323389;10496182
323415;10497025
323441;10497241
323468;10497146
323493;10497384
323520;10497535
323546;10497389
323573;10498052
323598;10497512
323625;10497043
323651;10496616
323678;10496290
323703;10495745
323730;10495040
323756;10494281
323783;10494424
323808;10494686
323835;10494783
323861;10494834
323887;10495446
323913;10495401
323940;10495396
323966;10495077
323992;10495002
324018;10494733
324045;10494999
324070;10495178
324097;10495484
324123;10495788
324150;10496069
324175;10495860
324202;10495903
324228;10495697
324254;10496036
324280;10495815
324307;10496064
324333;10495208
324359;10495705
324385;10495358
324411;10495024
324437;10494799
324464;10494696
324490;10494788
324516;10494553
324543;10493978
324568;10493930
324595;10494065
324621;10493488
324647;10493566
324674;10493267
324700;10493578
324726;10493852
324752;10493448
324779;10493744
324804;10494276
324831;10494025
324857;10494645
324883;10494922
324909;10495132
324936;10495494
324962;10495687
324989;10495928
325014;10496169
325041;10496428
325067;10496782
325093;10496626
325119;10496531
End Calibration
I received: 
