=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.05 18:47:11 =~=~=~=~=~=~=~=~=~=~=~=
calibrate;
1943584;10153688
1943611;10152995
1943637;10153275
1943663;10154203
1943690;10153348
1943715;10153336
1943742;10153017
1943768;10153171
1943794;10153319
1943821;10153196
1943846;10154034
1943873;10154232
1943899;10154647
1943925;10154601
1943952;10155638
1943978;10154669
1944004;10154659
1944030;10156026
1944057;10155896
1944082;10156091
1944109;10155993
1944135;10156156
1944161;10156393
1944187;10156058
1944214;10156354
1944240;10155604
1944266;10155761
1944292;10155806
1944318;10156033
1944345;10155949
1944371;10154836
1944397;10155357
1944423;10155186
1944449;10155087
1944476;10155490
1944502;10155179
1944528;10154843
1944555;10154490
1944581;10154261
1944607;10153517
1944633;10153611
1944659;10153413
1944686;10153746
1944712;10152051
1944738;10151720
1944764;10151831
1944790;10150932
1944816;10150705
1944843;10151060
1944869;10150986
1944895;10150858
1944921;10150416
1944948;10150961
1944973;10151831
1945000;10150947
1945026;10151015
1945053;10151964
1945079;10152469
1945105;10152601
1945131;10152754
1945157;10153413
1945184;10154652
1945210;10155635
1945236;10155746
1945262;10155635
1945288;10155432
1945315;10156417
1945341;10156893
1945367;10157214
1945393;10157391
1945420;10158287
1945446;10157787
1945472;10158154
1945498;10158227
1945524;10157509
1945551;10157652
1945577;10157164
1945603;10158178
1945630;10162304
1945655;10156712
1945681;10157903
1945708;10157717
1945734;10157657
1945760;10157579
1945787;10156908
1945813;10157427
1945839;10157046
1945865;10157219
1945892;10157490
1945918;10157961
1945944;10157944
1945970;10158980
1945996;10159736
1946022;10159611
1946049;10159415
1946075;10159888
1946101;10160130
1946128;10160586
1946153;10160306
1946180;10160625
1946206;10161084
1946232;10161127
1946259;10161282
1946285;10161006
1946310;10161267
1946337;10161557
1946363;10161531
1946390;10161989
1946416;10163211
1946442;10162738
1946468;10163086
1946494;10163344
1946521;10163117
1946547;10165006
1946573;10164368
1946599;10163605
1946626;10164195
1946651;10163098
1946678;10163294
1946704;10163798
1946730;10164308
1946757;10163465
1946782;10163057
1946809;10162980
1946835;10163108
1946861;10162659
1946888;10163615
1946914;10163274
1946940;10163521
1946966;10163270
1946993;10163112
1947018;10163615
1947045;10163618
1947071;10164422
1947097;10164190
1947123;10164151
1947149;10163963
1947176;10164653
1947202;10164004
1947228;10163979
1947255;10164328
1947281;10163211
1947307;10164313
1947333;10163226
1947359;10162373
1947386;10163059
1947412;10162320
1947438;10162182
1947464;10161724
1947490;10161526
1947517;10161502
1947543;10160811
1947569;10162733
1947595;10161163
1947621;10160970
1947648;10160896
1947674;10160642
1947700;10161260
1947727;10160992
1947753;10160212
1947779;10159857
1947805;10160419
1947832;10160321
1947857;10160646
1947884;10159818
1947910;10160040
1947936;10159251
1947962;10158864
1947989;10158814
1948015;10159864
1948041;10159961
1948067;10159966
1948094;10159927
1948120;10158903
1948146;10157661
1948172;10157751
1948199;10156314
1948224;10154973
1948251;10154186
1948277;10154048
1948304;10153881
1948329;10153203
1948355;10153988
1948382;10153055
1948408;10153949
1948434;10153601
1948460;10154084
1948487;10154121
1948513;10154915
1948539;10154985
1948565;10156509
1948592;10157316
1948618;10157762
1948644;10158316
1948670;10158898
1948697;10159779
1948722;10160403
1948749;10161656
1948775;10160920
1948802;10161349
1948827;10161538
1948854;10161772
1948880;10163231
1948906;10163535
1948932;10162960
1948959;10162675
1948985;10163398
1949011;10163859
1949037;10164098
1949064;10164600
1949089;10164514
1949116;10165298
1949142;10165344
1949169;10165426
1949194;10165327
1949221;10166066
1949247;10165924
1949273;10166110
1949299;10166267
1949325;10167064
1949352;10167204
1949378;10166677
1949404;10166332
1949430;10167076
1949457;10167086
1949483;10167228
1949509;10167465
1949535;10167105
1949561;10167074
1949588;10166818
1949614;10166619
1949641;10166385
1949667;10168001
1949692;10168030
1949719;10167791
1949745;10168267
1949772;10167769
1949798;10168513
1949824;10167844
1949850;10167066
1949876;10167960
1949902;10167656
1949929;10168064
1949955;10166894
1949981;10167562
1950008;10166933
1950033;10166100
1950059;10165704
1950086;10165441
1950112;10165165
1950139;10163948
1950165;10163190
1950191;10162547
1950217;10162122
1950243;10161939
1950269;10161340
1950295;10160091
1950322;10160043
1950348;10159359
1950374;10158287
1950401;10157915
1950427;10158113
1950453;10158451
1950479;10157765
1950505;10157538
1950531;10158096
1950558;10158060
1950584;10158589
1950610;10158311
1950636;10158888
1950662;10158593
1950689;10159108
1950715;10160168
1950741;10160651
1950767;10160965
1950794;10160922
1950820;10161540
1950846;10162574
1950872;10161733
1950899;10161680
1950924;10161635
1950951;10161675
1950977;10162359
1951003;10161680
1951029;10161038
1951056;10161069
1951082;10161236
1951108;10162079
1951134;10161951
1951161;10161468
1951187;10161521
1951213;10161960
1951240;10162127
1951265;10162122
1951292;10162400
1951317;10162801
1951344;10164303
1951370;10164752
1951396;10164229
1951423;10165770
1951449;10165933
1951475;10166938
1951501;10166134
1951528;10167332
1951554;10167165
1951580;10168001
1951606;10167419
1951632;10168238
1951659;10169228
1951685;10168950
1951711;10169380
1951738;10169967
1951763;10169793
1951790;10169798
1951816;10169921
1951843;10169655
1951868;10170675
1951895;10171672
1951921;10170901
1951947;10170124
1951973;10170211
1952000;10170242
1952026;10170472
1952052;10169887
1952079;10169443
1952104;10168858
1952131;10169286
1952157;10168242
1952183;10168153
1952209;10167883
1952235;10167757
1952262;10167576
1952288;10168228
1952314;10167105
1952340;10166264
1952367;10166820
1952393;10167277
1952419;10167465
1952445;10169532
1952472;10167740
1952498;10168090
1952524;10167484
1952550;10167431
1952576;10167535
1952603;10168262
1952628;10168844
1952655;10167926
1952681;10167641
1952707;10167121
1952734;10168144
1952760;10167926
1952786;10167622
1952812;10167510
1952839;10166670
1952864;10166771
1952891;10166731
1952917;10166844
1952943;10166018
1952970;10165774
1952996;10164963
1953022;10164779
1953048;10164540
1953074;10164566
1953100;10164146
1953127;10163453
1953153;10163521
1953179;10163704
1953206;10164042
1953232;10163924
1953258;10164004
1953284;10164332
1953310;10164545
1953336;10165417
1953363;10165023
1953389;10165037
1953415;10165100
1953441;10164303
1953467;10164422
1953494;10164443
1953520;10162989
1953546;10163461
1953573;10162477
1953598;10163074
1953624;10161526
1953651;10161975
1953678;10160883
1953703;10161103
1953730;10161158
1953756;10162161
1953782;10161089
1953808;10162151
1953834;10161666
1953861;10161576
1953887;10161763
1953913;10161661
1953940;10162432
1953965;10162581
1953992;10163482
1954018;10163214
1954044;10163182
1954070;10163849
1954096;10163335
1954123;10163453
1954149;10163526
1954175;10164298
1954201;10163422
1954228;10163610
1954254;10163412
1954280;10163339
1954307;10162714
1954333;10162861
1954358;10163673
1954385;10163132
1954411;10163127
1954437;10163339
1954464;10164400
1954490;10164907
1954516;10163881
1954542;10165279
1954569;10165361
1954595;10165306
1954621;10165651
1954647;10165767
1954674;10167066
1954700;10168148
1954726;10167327
1954752;10168059
1954779;10168484
1954804;10168665
1954831;10168479
1954857;10168494
1954883;10168262
1954909;10168532
1954936;10168612
1954961;10167578
1954988;10167385
1955014;10167351
1955041;10166528
1955066;10166663
1955093;10166953
1955119;10167385
1955145;10167416
1955172;10168380
1955198;10167907
1955224;10168153
1955251;10168189
1955276;10167883
1955303;10167740
1955329;10167986
1955355;10168276
1955381;10168897
1955407;10168646
1955434;10168020
1955460;10168583
1955486;10168390
1955512;10168064
1955538;10169184
1955565;10168242
1955591;10168330
1955617;10168163
1955644;10168946
1955669;10167510
1955696;10167951
1955722;10166928
1955748;10166938
1955774;10166475
1955801;10166076
1955826;10165825
1955853;10164905
1955880;10164332
1955906;10163431
1955932;10162419
1955958;10162364
1955984;10162801
1956010;10162842
1956037;10162791
1956063;10162654
1956089;10162743
1956115;10162540
1956141;10163323
1956167;10162513
1956194;10162644
1956220;10162944
1956246;10162670
1956273;10164470
1956299;10163477
1956325;10165327
1956351;10165117
1956377;10166697
1956404;10168369
1956429;10169810
1956456;10172264
1956482;10174343
1956508;10176119
1956535;10178089
1956561;10178920
1956587;10180640
1956613;10180954
1956639;10181707
1956666;10182061
1956692;10181780
1956718;10181461
1956744;10181775
1956771;10181698
1956797;10181999
1956823;10181244
1956849;10180654
1956876;10179852
1956901;10179280
1956928;10179852
1956954;10178995
1956981;10179304
1957006;10179157
1957033;10177710
1957059;10177534
1957085;10176947
1957111;10176143
1957138;10175711
1957164;10175278
1957190;10174853
1957216;10174524
1957243;10174092
1957269;10173078
1957295;10172206
1957321;10173105
1957348;10173157
1957374;10172781
1957400;10171353
1957426;10171733
1957452;10170824
1957478;10170832
1957504;10170206
1957531;10169902
1957557;10170107
1957583;10169351
1957610;10169675
1957636;10170324
1957662;10170578
1957689;10171841
1957714;10172462
1957741;10172815
1957767;10173993
1957793;10176647
1957819;10178797
1957845;10179541
1957872;10181328
1957898;10181089
1957924;10181249
1957950;10181063
1957976;10180876
1958003;10180280
1958029;10179176
1958055;10178728
1958081;10177217
1958107;10176860
1958134;10175351
1958160;10174751
1958186;10172757
1958212;10171788
1958239;10170935
1958265;10169523
1958291;10168815
1958317;10167419
1958343;10166450
1958370;10166460
1958396;10248222
1958422;10164864
1958449;10165718
1958475;10167863
1958501;10173899
1958527;10179560
1958553;10186907
1958580;10192535
1958605;10198771
1958632;10203273
1958658;10206295
1958684;10208780
1958710;10210658
1958737;10212340
1958763;10214866
1958789;10218402
1958816;10220903
1958841;10224486
1958868;10226274
1958894;10228263
1958920;10230267
1958946;10232826
1958973;10234841
1958999;10236470
1959026;10240114
1959051;10243259
1959077;10245445
1959104;10247056
1959130;10248990
1959156;10251492
1959182;10252200
1959209;10255218
1959235;10257635
1959261;10259822
1959287;10261111
1959314;10262864
1959339;10265213
1959366;10266439
1959392;10266493
1959418;10268359
1959445;10269658
1959471;10271170
1959497;10272775
1959523;10274548
1959550;10276280
1959575;10277083
1959602;10277526
1959628;10278018
1959654;10279604
1959681;10280254
1959706;10282267
1959733;10283489
1959759;10282996
1959785;10283670
1959812;10284926
1959838;10285005
1959864;10284763
1959890;10286452
1959917;10287944
1959942;10288973
1959969;10289027
1959995;10289495
1960022;10290248
1960047;10290868
1960074;10291691
1960100;10292271
1960126;10292764
1960152;10294502
1960179;10294196
1960204;10294467
1960231;10294846
1960257;10295447
1960284;10296186
1960309;10295777
1960336;10296806
1960362;10296757
1960388;10297313
1960415;10298647
1960441;10298406
1960467;10298549
1960493;10299258
1960519;10299233
1960545;10299415
1960572;10300971
1960598;10300415
1960624;10302015
1960651;10301641
1960676;10302330
1960703;10302108
1960729;10302074
1960755;10302787
1960781;10301892
1960808;10302172
1960834;10301773
1960860;10301882
1960886;10302438
1960913;10302281
1960939;10301931
1960965;10302443
1960991;10302965
1961018;10302286
1961044;10302886
1961070;10303009
1961096;10303250
1961122;10303379
1961149;10303103
1961175;10303777
1961201;10303718
1961227;10303649
1961253;10304427
1961279;10303940
1961306;10304334
1961332;10304595
1961358;10304821
1961385;10304220
1961411;10304319
1961437;10304801
1961463;10305239
1961490;10305934
1961516;10306239
1961542;10306042
1961568;10305875
1961594;10306958
1961621;10306470
1961646;10305599
1961673;10305599
1961699;10306018
1961725;10305998
1961752;10306259
1961777;10306820
1961804;10306574
1961830;10306879
1961856;10306367
1961882;10306997
1961909;10306510
1961935;10306327
1961962;10306613
1961987;10306899
1962013;10306736
1962040;10308523
1962066;10307386
1962092;10307612
1962118;10306716
1962145;10307224
1962171;10307494
1962197;10307435
1962224;10308253
1962250;10308154
1962276;10308469
1962302;10308656
1962328;10308021
1962354;10308622
1962381;10308351
1962407;10308380
1962433;10308740
1962459;10309213
1962486;10308957
1962512;10309946
1962537;10308917
1962564;10308706
1962591;10309838
1962617;10309478
1962643;10309267
1962669;10309744
1962695;10309213
1962721;10309528
1962748;10309168
1962773;10309459
1962800;10309513
1962827;10309607
1962852;10310010
1962879;10310094
1962905;10309577
1962931;10309833
1962958;10311359
1962984;10310286
1963009;10310586
1963036;10310104
1963062;10310355
1963089;10309818
1963114;10310645
1963141;10310247
1963167;10310547
1963193;10310094
1963220;10310365
1963246;10309813
1963272;10310897
1963298;10310375
1963324;10310700
1963351;10311084
1963377;10311399
1963403;10310665
1963429;10311340
1963455;10311581
1963481;10311128
1963508;10311335
1963534;10311507
1963560;10311408
1963587;10310965
1963613;10311089
1963639;10311812
1963665;10311212
1963692;10311438
1963717;10310567
1963744;10310852
1963770;10311349
1963796;10312472
1963823;10311758
1963848;10313018
1963875;10313270
1963901;10312684
1963928;10312561
1963953;10312093
1963980;10313412
1964006;10312792
1964032;10312994
1964059;10312644
1964085;10312364
1964111;10313673
1964137;10312497
1964164;10312871
1964190;10312792
1964216;10312974
1964242;10312979
1964268;10313240
1964295;10313467
1964321;10312900
1964346;10312344
1964373;10313048
1964400;10314028
1964425;10313343
1964452;10313146
1964478;10313772
1964504;10314200
1964531;10315042
1964556;10314353
1964583;10313865
1964609;10313540
1964635;10313668
1964661;10312782
1964688;10313511
1964714;10314446
1964740;10314875
1964766;10313969
1964792;10314678
1964818;10314668
1964845;10314825
1964871;10315037
1964898;10314481
1964923;10314594
1964950;10315239
1964976;10315613
1965002;10315160
1965029;10315037
1965054;10315539
1965081;10314806
1965107;10315160
1965133;10315500
1965160;10316091
1965186;10315436
1965212;10316184
1965238;10315377
1965264;10315874
1965291;10315667
1965317;10315992
1965343;10315623
1965369;10314899
1965395;10316219
1965421;10315288
1965448;10315002
1965474;10314540
1965500;10314126
1965526;10312925
1965553;10313186
1965579;10312615
1965605;10313658
1965631;10313156
1965658;10313777
1965684;10315854
1965710;10315647
1965736;10316032
1965762;10315249
1965789;10315933
1965815;10316174
1965841;10315682
1965867;10316150
1965894;10316470
1965920;10315702
1965946;10356964
1965972;10315800
1965999;10316012
1966025;10316401
1966051;10316115
1966077;10316908
1966103;10315815
1966129;10316529
1966156;10316022
1966182;10315987
1966208;10314919
1966235;10314958
1966260;10315716
1966287;10314609
1966313;10315648
1966339;10316110
1966366;10316233
1966391;10314230
1966418;10313978
1966444;10315140
1966471;10314540
1966496;10315431
1966523;10316189
1966549;10316563
1966575;10316096
1966602;10315677
1966627;10316140
1966654;10315820
1966680;10317666
1966706;10318636
1966733;10317518
1966758;10316115
1966785;10318114
1966811;10315840
1966837;10315884
1966864;10316824
1966889;10317563
1966916;10317238
1966942;10316317
1966968;10315716
1966994;10316430
1967021;10316716
1967046;10315465
1967073;10316031
1967100;10316775
1967125;10317228
1967152;10315918
1967178;10315923
1967204;10316691
1967231;10319315
1967256;10315480
1967283;10314904
1967309;10316598
1967335;10316224
1967362;10315406
1967387;10317169
1967414;10316460
1967441;10315933
1967466;10315741
1967493;10316548
1967518;10317395
1967545;10318459
1967571;10318828
1967598;10320074
1967623;10320088
1967650;10320551
1967676;10322161
1967703;10321812
1967729;10321373
1967755;10321511
1967781;10322909
1967807;10321551
1967833;10322501
1967860;10321846
1967886;10322693
1967912;10322865
1967938;10323308
1967965;10323185
1967991;10323520
1968016;10323067
1968043;10323599
1968069;10323786
1968096;10323727
1968122;10323835
1968148;10323791
1968174;10323874
1968200;10322983
1968226;10323569
1968252;10323175
1968279;10323367
1968306;10324022
1968331;10323756
1968357;10324052
1968384;10323771
1968410;10324012
1968436;10324017
1968463;10323618
1968489;10323357
1968515;10323062
1968541;10323215
1968567;10324135
1968594;10322919
1968620;10324111
1968646;10323220
1968672;10323889
1968699;10323791
1968725;10324450
1968751;10324234
1968777;10324244
1968803;10324367
1968830;10324219
1968855;10325022
1968882;10324258
1968908;10324780
1968935;10325219
1968960;10325031
1968987;10324406
1969013;10324692
1969039;10324490
1969066;10324534
1969092;10325076
1969118;10325263
1969144;10324569
1969171;10324982
1969196;10324997
1969223;10324603
1969249;10325110
1969275;10325553
1969302;10325514
1969327;10325548
1969354;10325356
1969380;10325829
1969406;10326144
1969433;10325292
1969458;10325297
1969485;10326110
1969511;10325888
1969538;10325740
1969564;10325667
1969590;10326149
1969616;10327025
1969642;10326824
1969668;10326188
1969695;10326149
1969721;10326405
1969747;10326494
1969774;10326262
1969799;10326287
1969825;10325194
1969852;10326016
1969878;10326341
1969904;10326351
1969931;10325795
1969957;10326272
1969983;10326262
1970009;10325760
1970036;10326385
1970061;10326878
1970088;10327528
1970114;10326563
1970140;10326804
1970166;10325893
1970193;10326794
1970219;10326617
1970245;10326597
1970272;10327168
1970297;10326696
1970324;10327020
1970350;10326804
1970376;10326952
1970402;10327503
1970429;10326696
1970455;10327203
1970481;10328616
1970508;10328714
1970534;10327956
1970559;10329265
1970586;10328867
1970612;10329723
1970638;10328635
1970665;10328827
1970690;10329054
1970717;10328749
1970744;10327936
1970769;10328591
1970796;10329024
1970822;10328931
1970848;10329083
1970875;10328827
1970900;10329098
1970927;10329270
1970953;10329512
1970979;10329832
1971005;10329108
1971031;10328896
1971058;10328557
1971084;10329403
1971110;10329098
1971137;10329664
1971162;10329832
1971189;10329802
1971215;10330245
1971242;10330245
1971267;10329935
1971294;10329408
1971320;10330516
1971346;10329960
1971372;10329891
1971398;10330521
1971425;10331018
1971451;10331171
1971477;10331619
1971503;10331515
1971529;10331471
1971556;10331176
1971582;10331663
1971609;10331678
1971635;10331890
1971661;10331368
1971687;10331550
1971713;10331939
1971740;10331107
1971766;10331200
1971792;10331629
1971818;10332554
1971844;10332722
1971871;10332815
1971897;10332648
1971923;10332564
1971949;10333061
1971975;10332338
1972002;10332288
1972027;10332283
1972054;10332254
1972080;10332717
1972107;10332352
1972132;10332515
1972159;10333436
1972185;10332436
1972211;10332732
1972237;10333224
1972264;10332761
1972290;10333007
1972316;10332933
1972342;10333175
1972369;10333071
1972395;10332490
1972421;10332274
1972447;10332525
1972473;10333770
1972500;10333608
1972526;10333889
1972552;10333721
1972579;10333893
1972605;10333977
1972631;10334464
1972657;10333588
1972683;10333972
1972709;10334105
1972736;10334149
1972762;10334666
1972788;10334573
1972814;10334268
1972841;10334726
1972866;10334287
1972893;10334563
1972919;10335484
1972945;10335553
1972972;10335365
1972998;10335823
1973024;10336075
1973050;10336267
1973077;10335646
1973103;10335927
1973129;10336473
1973155;10336188
1973181;10336493
1973208;10336759
1973233;10336301
1973260;10337320
1973286;10336301
1973312;10336478
1973339;10337251
1973365;10337069
1973391;10337212
1973417;10337330
1973444;10336857
1973469;10337222
1973496;10337379
1973522;10337409
1973548;10336419
1973574;10336774
1973601;10337345
1973627;10337271
1973653;10338300
1973679;10337911
1973706;10338078
1973731;10339132
1973758;10338713
1973785;10339275
1973810;10338447
1973837;10338137
1973863;10339058
1973889;10337832
1973915;10338098
1973941;10338379
1973968;10338418
1973994;10338585
1974020;10337906
1974046;10338403
1974073;10338782
1974099;10338201
1974125;10338009
1974151;10339442
1974178;10338935
1974204;10339934
1974230;10338856
1974256;10339422
1974282;10338546
1974308;10338383
1974335;10338531
1974361;10338748
1974387;10338630
1974414;10338526
1974440;10338546
1974466;10338467
1974492;10338876
1974518;10338925
1974544;10339304
1974571;10339161
1974597;10339275
1974623;10339526
1974649;10339516
1974676;10340121
1974702;10340210
1974728;10339885
1974754;10340180
1974780;10340047
1974807;10340122
1974833;10340141
1974859;10339979
1974885;10340491
1974911;10340397
1974938;10340732
1974964;10341461
1974990;10342519
1975016;10341697
1975043;10341874
1975068;10341662
1975095;10341914
1975121;10341722
1975147;10341249
1975174;10340904
1975200;10340707
1975226;10340816
1975253;10341608
1975278;10341032
1975305;10343243
1975331;10341766
1975357;10342485
1975383;10342051
1975410;10342554
1975436;10343140
1975462;10342056
1975488;10342027
1975514;10342012
1975541;10342337
1975567;10342342
1975593;10342514
1975619;10342721
1975646;10342770
1975672;10342726
1975698;10342780
1975724;10342672
1975750;10342745
1975777;10343327
1975803;10343907
1975829;10342569
1975855;10342834
1975882;10343184
1975908;10342549
1975934;10343405
1975960;10343061
1975987;10343243
1976013;10343366
1976039;10343917
1976065;10343720
1976091;10344872
1976118;10343730
1976143;10344833
1976170;10344405
1976196;10344415
1976222;10344577
1976248;10345330
1976274;10345227
1976301;10345256
1976327;10345084
1976353;10345586
1976380;10345404
1976405;10345715
1976432;10346162
1976458;10346330
1976484;10345961
1976511;10346576
1976536;10346246
1976563;10346694
1976589;10346960
1976616;10346246
1976642;10346202
1976668;10345665
1976694;10346276
1976720;10346556
1976747;10347305
1976772;10346320
1976799;10346916
1976825;10347108
1976851;10347123
1976878;10347590
1976903;10347098
1976930;10348117
1976956;10348275
1976983;10347974
1977008;10347624
1977035;10346734
1977061;10346788
1977087;10347768
1977114;10347039
1977139;10347452
1977166;10347851
1977192;10348078
1977218;10347566
1977245;10348073
1977270;10348092
1977297;10348348
1977324;10348570
1977349;10348216
1977376;10348742
1977402;10348334
1977428;10348151
1977454;10348713
1977481;10348358
1977506;10348580
1977533;10349594
1977559;10348757
1977585;10349845
1977611;10349727
1977638;10348777
1977664;10348821
1977690;10349215
1977717;10349048
1977743;10348727
1977769;10348299
1977795;10348437
1977821;10349220
1977848;10349249
1977873;10349835
1977900;10350234
1977926;10349382
1977952;10349382
1977979;10349687
1978005;10350564
1978031;10350451
1978057;10350273
1978083;10350215
1978110;10349924
1978136;10350372
1978162;10350608
1978188;10350909
1978215;10350717
1978241;10350795
1978267;10350392
1978293;10351046
1978319;10351273
1978346;10351500
1978372;10352218
1978398;10352041
1978424;10351357
1978451;10351824
1978477;10351775
1978502;10351396
1978529;10352637
1978555;10351957
1978581;10351076
1978608;10351426
1978634;10353168
1978660;10352454
1978687;10352804
1978712;10352459
1978739;10352661
1978765;10352568
1978791;10351987
1978818;10353085
1978843;10352755
1978870;10352583
1978896;10352578
1978922;10351647
1978948;10351578
1978975;10351893
1979001;10352553
1979027;10351770
1979054;10352652
1979079;10353139
1979106;10352927
1979132;10352942
1979158;10352420
1979185;10352706
1979211;10353001
1979237;10354084
1979263;10352917
1979289;10352735
1979316;10353232
1979342;10352888
1979368;10352888
1979394;10352843
1979420;10352878
1979446;10352750
1979473;10353272
1979499;10353173
1979526;10356866
1979552;10353045
1979578;10353528
1979604;10353946
1979630;10354227
1979657;10353144
1979683;10353282
1979709;10352848
1979735;10352006
1979761;10351849
1979788;10352932
1979814;10352897
1979840;10353449
1979866;10353326
1979892;10353986
1979919;10354281
1979945;10354744
1979971;10354463
1979998;10354897
1980024;10354694
1980049;10354705
1980076;10355541
1980102;10355541
1980128;10355276
1980155;10354832
1980181;10355404
1980207;10355768
1980233;10355798
1980259;10355162
1980285;10355305
1980312;10355522
1980338;10355965
1980364;10355940
1980391;10355867
1980416;10356432
1980443;10356344
1980469;10355640
1980495;10355773
1980522;10356280
1980548;10356339
1980574;10356945
1980600;10356393
1980626;10356383
1980653;10356605
1980678;10356738
1980705;10357013
1980731;10357102
1980757;10356324
1980784;10356753
1980809;10355886
1980836;10356496
1980862;10357033
1980889;10356762
1980915;10357270
1980941;10357284
1980967;10356807
1980993;10357397
1981020;10357240
1981046;10357402
1981072;10357668
1981098;10358112
1981124;10357959
1981151;10358067
1981177;10357973
1981203;10363690
1981229;10358402
1981255;10358496
1981282;10358589
1981308;10358958
1981334;10359076
1981361;10358436
1981387;10358471
1981412;10359052
1981439;10359165
1981465;10359450
1981491;10359042
1981518;10359224
1981544;10359229
1981570;10359982
1981596;10359800
1981622;10360455
1981649;10359893
1981675;10359894
1981701;10359756
1981728;10359800
1981753;10360612
1981780;10360317
1981806;10360859
1981832;10360618
1981858;10360637
1981885;10360991
1981911;10360731
1981937;10360509
1981963;10360293
1981990;10360283
1982016;10360923
1982041;10361124
1982068;10361257
1982094;10360253
1982121;10361824
1982147;10361548
1982173;10360933
1982199;10361380
1982225;10361774
1982252;10361036
1982278;10360863
1982304;10361021
1982330;10361405
1982356;10361503
1982383;10361218
1982409;10361430
1982436;10361307
1982461;10361646
1982488;10361444
1982514;10362410
1982540;10362139
1982566;10362409
1982592;10362316
1982619;10362532
1982645;10362016
1982671;10362784
1982697;10362075
1982724;10361715
1982750;10361336
1982776;10361592
1982803;10363000
1982828;10362380
1982854;10362429
1982881;10362360
1982907;10362390
1982933;10362528
1982960;10362242
1982985;10362961
1983012;10363566
1983038;10362636
1983065;10363385
1983091;10363542
1983117;10363739
1983143;10363463
1983169;10362601
1983195;10362941
1983222;10363433
1983247;10362986
1983274;10362931
1983300;10362409
1983326;10362341
1983353;10362513
1983379;10362793
1983405;10362144
1983431;10362636
1983458;10363173
1983484;10363360
1983510;10362700
1983536;10362837
1983562;10363059
1983589;10362769
1983615;10363153
1983641;10363448
1983668;10363404
1983694;10363458
1983719;10363217
1983746;10363699
1983772;10362848
1983799;10362966
1983824;10363330
1983851;10363842
1983877;10363537
1983903;10364443
1983929;10364664
1983956;10364492
1983981;10364704
1984008;10364197
1984034;10364064
1984061;10363729
1984087;10364083
1984113;10364383
1984139;10365019
1984165;10364374
1984192;10364133
1984218;10364108
1984244;10363970
1984270;10364640
1984296;10364778
1984323;10365245
1984348;10365068
1984375;10364965
1984401;10364630
1984428;10364438
1984453;10364926
1984480;10364970
1984506;10364950
1984533;10365142
1984558;10365368
1984585;10366008
1984611;10367195
1984637;10365915
1984663;10365871
1984690;10365979
1984716;10366590
1984742;10366948
1984768;10366136
1984794;10366211
1984821;10365930
1984847;10365950
1984873;10365762
1984899;10366003
1984926;10366304
1984952;10366767
1984978;10366929
1985004;10366614
1985031;10366397
1985056;10366358
1985083;10366156
1985109;10366250
1985135;10366245
1985161;10366663
1985188;10366230
1985214;10366294
1985240;10367593
1985267;10367397
1985292;10367008
1985319;10367239
1985345;10367293
1985371;10367037
1985398;10367023
1985424;10367613
1985450;10367766
1985476;10366895
1985503;10366604
1985528;10366191
1985554;10366555
1985581;10367279
1985607;10366722
1985634;10367471
1985660;10366904
1985686;10367933
1985712;10367328
1985738;10367219
1985765;10367431
1985791;10367496
1985817;10367392
1985843;10367717
1985869;10367490
1985896;10368086
1985921;10367864
1985948;10367569
1985974;10367717
1986001;10367756
1986026;10368234
1986053;10368938
1986079;10368583
1986105;10368598
1986132;10368677
1986157;10368825
1986184;10368815
1986210;10369031
1986236;10368923
1986262;10369322
1986289;10368421
1986315;10368509
1986341;10369563
1986367;10369810
1986394;10369656
1986420;10369356
1986446;10369553
1986472;10369854
1986498;10369657
1986525;10369779
1986551;10370100
1986577;10369401
1986603;10369529
1986630;10370277
1986656;10370056
1986682;10369627
1986708;10369755
1986734;10369696
1986761;10370144
1986787;10369755
1986813;10369612
1986839;10370065
1986865;10369647
1986892;10369100
1986918;10369893
1986944;10370813
1986970;10370317
1986996;10370597
1987023;10370533
1987049;10370204
1987075;10370356
1987101;10369810
1987127;10370296
1987154;10369539
1987180;10370799
1987206;10370922
1987232;10370897
1987259;10371350
1987285;10371129
1987311;10371267
1987338;10371557
1987364;10371089
1987390;10371774
1987416;10371434
1987442;10371453
1987469;10372015
1987495;10371641
1987521;10371198
1987548;10371390
1987574;10371315
1987600;10371873
1987626;10371764
1987652;10372153
1987678;10372084
1987705;10371971
1987731;10372896
1987757;10372527
1987783;10372871
1987809;10372586
1987836;10372463
1987862;10372286
1987888;10373713
1987914;10373266
1987941;10372813
1987966;10373526
1987993;10372901
1988019;10372955
1988045;10373349
1988072;10373118
1988098;10372881
1988124;10373369
1988150;10373127
1988176;10373817
1988203;10373453
1988229;10373369
1988255;10373339
1988281;10373147
1988308;10373108
1988333;10373388
1988360;10373458
1988386;10373669
End Calibration
I received: 
